28.00
10/Sep/2025	14:53:39	8000
2.00	28.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28	Channel 29	Channel 30	Channel 31	Channel 32	Channel 33	Channel 34	Channel 35	Channel 36	Channel 37	Channel 38
-60362.4921875	-14666.583984375	859.590759277344	118.072776794434	178.613372802734	200.983306884766	344.891571044922	-113.55094909668	72.4778518676758	81.5381469726562	560.122619628906	122.953819274902	153.63410949707	-63.4975051879883	53.1845779418945	119.889549255371	-115.887893676758	149.058029174805	227.440612792969	-359.313262939453	82.7639617919922	-404.736358642578	-140.926544189453	-194.278686523438	115.28475189209	-214.374267578125	-37.7680015563965	85.1393356323242	-343.369537353516	212.936767578125	123.339965820312	-45.7208824157715	303.716247558594	56.9498100280762	108.650924682617	50.6550598144531	338.262481689453	-653.571655273438
-21224.576171875	-23470.115234375	968.644592285156	138.047073364258	192.686096191406	224.604690551758	296.966064453125	-132.101638793945	33.3631362915039	57.2196464538574	529.779846191406	186.211273193359	143.141555786133	-58.1239852905273	49.5962371826172	120.83723449707	-120.650650024414	142.149871826172	234.749877929688	-277.398132324219	106.025451660156	-278.43310546875	-79.4222183227539	-206.688888549805	124.424354553223	-236.026138305664	-45.2157211303711	127.499496459961	-326.396057128906	198.594512939453	123.996192932129	-30.1338939666748	279.444152832031	72.2069320678711	181.067932128906	83.6078796386719	303.326202392578	-669.014221191406
-10168.0986328125	-27416.400390625	1030.30578613281	9.49481582641602	214.140243530273	234.294860839844	262.867340087891	-158.727661132812	-7.15867614746094	40.4087257385254	527.227661132812	199.878005981445	116.749900817871	-86.8469390869141	78.5799331665039	117.52188873291	-101.768684387207	125.185493469238	231.23713684082	-200.565475463867	92.0848922729492	-160.507614135742	-54.7626609802246	-247.180099487305	130.012634277344	-284.119537353516	-53.4128303527832	159.796463012695	-298.225952148438	200.482681274414	144.824249267578	-38.6880073547363	274.068084716797	74.3094329833984	242.267028808594	89.5576782226562	267.081573486328	-680.088195800781
-41540.4296875	-20485.10546875	1013.13293457031	44.2251892089844	264.311614990234	221.862945556641	261.343078613281	-207.416946411133	-26.3326396942139	4.75709867477417	483.215576171875	225.052688598633	140.86247253418	-37.8652267456055	67.1708145141602	121.836082458496	-106.761856079102	124.586151123047	220.708160400391	-127.84285736084	75.5798416137695	-82.6308135986328	-34.1730804443359	-266.218536376953	133.913635253906	-285.410308837891	-17.5230731964111	145.848754882812	-252.482147216797	195.529571533203	128.565383911133	-26.4391708374023	233.441009521484	92.7920455932617	294.746917724609	103.101989746094	249.593490600586	-696.5146484375
-74301.390625	-18199.751953125	861.804016113281	225.165893554688	278.232818603516	220.293640136719	241.75080871582	-252.422012329102	-80.2674560546875	-20.5502796173096	467.627166748047	242.906967163086	127.817924499512	-3.66957139968872	27.363224029541	127.736549377441	-132.639602661133	116.401504516602	214.236892700195	-67.6324615478516	98.2063369750977	-59.6860580444336	21.9801177978516	-314.036315917969	107.756103515625	-294.906982421875	-34.5515480041504	168.320220947266	-251.847793579102	205.225387573242	104.739799499512	-43.174186706543	237.906600952148	58.5369911193848	347.300689697266	107.298324584961	260.977508544922	-708.147094726562
-102066.03125	-34255.44921875	618.443908691406	251.789657592773	349.252960205078	203.653472900391	216.03271484375	-259.567474365234	-103.346336364746	-93.8430938720703	453.575103759766	171.23649597168	99.8265075683594	-11.6310882568359	26.8143863677979	130.114059448242	-106.348670959473	126.83863067627	208.384475708008	-38.3983840942383	79.4103622436523	-51.0771865844727	76.7046127319336	-381.053405761719	84.7484130859375	-340.27490234375	-36.9414443969727	220.827117919922	-233.081008911133	203.358337402344	113.70036315918	-78.4478607177734	229.016998291016	72.3702545166016	403.105987548828	95.2825317382812	266.066741943359	-675.528564453125
-115047.1953125	-59075.26953125	364.613342285156	252.785766601562	448.824645996094	182.093627929688	180.594970703125	-299.602264404297	-96.6422653198242	-125.098419189453	411.042388916016	106.026039123535	95.3639068603516	41.5483283996582	19.3803119659424	139.588668823242	-50.1967430114746	97.1546936035156	198.803024291992	-15.6572637557983	54.3514862060547	-78.5436401367188	97.6625366210938	-408.201995849609	66.6502151489258	-377.304412841797	-37.3895568847656	235.452880859375	-189.713455200195	209.63151550293	104.894424438477	-111.838768005371	192.365081787109	75.9823455810547	423.81884765625	87.5812301635742	243.070251464844	-690.666320800781
-87742.0234375	-65788.015625	151.665390014648	185.968551635742	499.191741943359	187.335006713867	163.523193359375	-344.557281494141	-113.667640686035	-165.329284667969	400.5400390625	47.661434173584	80.0307388305664	58.8044815063477	23.5219650268555	146.062423706055	-42.3550415039062	75.3877182006836	175.672943115234	-25.4477500915527	68.5455856323242	-104.177291870117	105.154418945312	-458.420684814453	49.5676536560059	-331.522644042969	-80.1112747192383	227.406341552734	-176.782974243164	227.062042236328	110.011047363281	-127.12279510498	169.511474609375	26.030797958374	475.549346923828	89.5190582275391	230.314697265625	-658.906127929688
-29490.318359375	-44991.41796875	0.972990155220032	7.83051538467407	525.851257324219	188.001571655273	158.302612304688	-344.686553955078	-93.7415542602539	-220.761047363281	372.306732177734	-25.4358425140381	81.6795425415039	97.4796829223633	26.3241634368896	124.824653625488	-13.746057510376	82.0532608032227	144.495452880859	-16.0735359191895	83.6277160644531	-122.097549438477	165.119964599609	-480.072845458984	7.98464822769165	-301.744506835938	-63.014289855957	239.931915283203	-198.836944580078	216.639282226562	113.459144592285	-131.704284667969	162.809692382812	70.7974166870117	519.450073242188	77.9460144042969	205.60693359375	-574.237731933594
34568.1328125	-30013.595703125	-51.9429397583008	-138.296829223633	512.051391601562	160.860260009766	150.819732666016	-397.146057128906	-83.214599609375	-217.099853515625	363.121032714844	-80.4808044433594	76.7262802124023	149.689682006836	22.3931179046631	109.890007019043	50.574089050293	59.1770439147949	143.768096923828	-22.9010353088379	64.8123474121094	-104.409271240234	216.100250244141	-509.153106689453	-57.7823219299316	-320.310729980469	-62.3394241333008	210.760223388672	-228.323028564453	224.031784057617	92.3213195800781	-137.308670043945	168.435592651367	70.3233871459961	513.528198242188	66.0325241088867	190.792755126953	-509.026123046875
