32.00
10/Sep/2025	14:53:39	8000
2.00	32.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28	Channel 29	Channel 30
-35560.35546875	107341.3984375	-3686.14990234375	-10.5038280487061	-449.178802490234	145.28369140625	-156.829208374023	488.055786132812	-34.9338684082031	-34.1225204467773	235.345596313477	154.543365478516	41.8105735778809	235.257919311523	-57.499755859375	81.5746078491211	67.9220352172852	-60.7311019897461	212.239166259766	369.291656494141	365.5712890625	94.0038909912109	128.741088867188	-42.4759674072266	496.377197265625	-72.9711303710938	-96.6961364746094	-145.866592407227	-221.650207519531	-260.215362548828
-26560.93359375	70916.390625	-3897.2138671875	37.2103080749512	-401.399444580078	331.3984375	-162.875671386719	458.842102050781	-40.9654731750488	-45.0230026245117	238.824172973633	149.57063293457	57.0011672973633	257.267944335938	-88.2634353637695	81.1138916015625	82.6577224731445	-57.0914764404297	211.299179077148	402.234100341797	421.346740722656	91.9010238647461	96.7296600341797	-52.700138092041	501.853607177734	-86.1284255981445	-85.6027450561523	-206.722259521484	-209.96272277832	-239.650833129883
-11001.568359375	60417.19140625	-4311.6826171875	61.7703056335449	-388.756805419922	396.065734863281	-185.247756958008	440.750701904297	-42.0109443664551	-91.8418121337891	254.673065185547	112.45255279541	86.0511856079102	236.75	-94.1903991699219	101.479598999023	88.5735473632812	-46.3141212463379	236.73583984375	415.883026123047	481.154083251953	66.6063766479492	65.523063659668	-30.3176708221436	458.526489257812	-101.135726928711	-106.792701721191	-220.191360473633	-243.773468017578	-250.179473876953
9368.0908203125	82372.7265625	-4700.58984375	167.720657348633	-372.447662353516	364.72607421875	-164.907455444336	452.481903076172	-59.4800682067871	-89.3081817626953	260.152435302734	114.520149230957	89.1718521118164	219.130645751953	-49.239803314209	120.530715942383	74.314567565918	-0.824707448482513	222.051696777344	396.641784667969	522.197692871094	55.0605354309082	27.6839580535889	-23.6607532501221	420.671508789062	-89.830680847168	-95.982780456543	-202.077545166016	-240.077606201172	-241.033752441406
28613.6015625	107164.75	-4711.47900390625	225.398696899414	-360.013610839844	455.177368164062	-159.607940673828	429.906097412109	-35.2789688110352	-70.7868118286133	294.890014648438	100.261238098145	111.737968444824	193.725601196289	-26.2921180725098	115.14281463623	105.414184570312	16.9950714111328	203.842498779297	357.145294189453	566.562622070312	46.0788269042969	10.8670415878296	-50.4938468933105	419.000427246094	-65.4246063232422	-82.3471527099609	-203.604904174805	-237.41764831543	-212.488128662109
44015.87109375	158459.78125	-4171.75439453125	275.799499511719	-386.126647949219	210.71728515625	-196.093154907227	357.775421142578	-31.5059547424316	-70.6092910766602	288.655822753906	60.7620964050293	136.647796630859	167.235656738281	11.8823804855347	120.076225280762	86.6327667236328	55.5214233398438	169.54768371582	324.208648681641	571.070068359375	35.2038345336914	38.609619140625	-59.2301979064941	381.432647705078	-49.5658988952637	-81.7419738769531	-219.47883605957	-260.522094726562	-209.389617919922
59823.82421875	234486.296875	-4298.2705078125	306.524261474609	-407.911987304688	-43.3372688293457	-172.293899536133	326.805023193359	-43.0431709289551	-34.4340019226074	236.028396606445	67.5329437255859	167.461410522461	185.075607299805	57.9737091064453	141.546661376953	68.548583984375	98.1397705078125	146.531753540039	248.355484008789	589.0263671875	24.8472709655762	87.2986297607422	-44.4033088684082	361.978637695312	-45.1963310241699	-81.1288299560547	-198.964157104492	-254.190841674805	-206.567947387695
74713.5859375	321963.40625	-4405.7333984375	244.544342041016	-386.533660888672	-99.9303512573242	-134.296508789062	285.074096679688	-5.64755249023438	10.7167310714722	207.591461181641	54.463981628418	202.349136352539	161.732315063477	83.6565856933594	144.372299194336	66.7954788208008	111.502655029297	132.02278137207	165.554107666016	587.980407714844	17.444803237915	113.794502258301	-59.2600936889648	366.005981445312	-21.4952125549316	-64.0247039794922	-172.750625610352	-280.853546142578	-178.831146240234
86892.6796875	416265.6875	-4184.8974609375	154.600128173828	-355.744110107422	-153.539077758789	-167.841445922852	233.324203491211	26.0127372741699	29.941650390625	168.917999267578	40.050407409668	209.020751953125	157.43327331543	89.8329315185547	149.145889282227	35.5315780639648	105.115028381348	134.623275756836	149.513244628906	533.320922851562	34.4781150817871	162.829391479492	-64.9984512329102	332.053985595703	-20.6891441345215	-45.5487861633301	-170.710723876953	-267.076416015625	-158.228439331055
95879.53125	491321.40625	-4486.29833984375	19.2957515716553	-308.990203857422	11.5758943557739	-180.661575317383	187.18766784668	41.6997413635254	20.0452461242676	127.263732910156	58.3739776611328	218.688705444336	159.044540405273	133.447998046875	170.561019897461	-1.55710244178772	98.9961776733398	139.841018676758	104.575386047363	503.853332519531	10.0341920852661	230.05354309082	-41.6390724182129	327.005920410156	-12.6453332901001	-32.8497581481934	-158.905914306641	-260.036010742188	-196.068130493164
97043.109375	524418.8125	-4488.40966796875	-39.7902297973633	-218.631164550781	63.3839111328125	-151.651000976562	140.188385009766	59.9496459960938	51.7953987121582	88.4264831542969	58.4171447753906	216.654556274414	175.336776733398	192.076126098633	196.179412841797	-36.9846000671387	111.204620361328	111.849082946777	87.8594131469727	505.183258056641	30.6957397460938	281.433685302734	-21.9331130981445	352.791900634766	20.778736114502	-17.0704078674316	-165.490875244141	-320.854095458984	-179.030014038086
91718.03125	525548.4375	-4348.443359375	-51.3589744567871	-148.070617675781	119.622451782227	-175.430130004883	107.037567138672	45.8375587463379	47.9704284667969	26.7470531463623	55.8053550720215	205.541946411133	179.745559692383	227.249694824219	180.061782836914	-20.2830123901367	108.048484802246	113.617691040039	105.853401184082	503.695709228516	43.6449584960938	317.892700195312	-28.7967548370361	383.957885742188	31.7513866424561	14.3040943145752	-176.367904663086	-333.630004882812	-138.583190917969
83822.7421875	524915.1875	-4394.9189453125	-44.2257118225098	-75.2458953857422	354.016357421875	-187.337448120117	80.9999008178711	53.5227317810059	14.3142147064209	-23.1071681976318	59.5135383605957	210.768264770508	157.222640991211	251.35383605957	152.156234741211	0.898458361625671	76.5889892578125	118.595550537109	108.660041809082	473.595275878906	19.1948471069336	307.098541259766	-72.2321243286133	397.079803466797	13.9672260284424	31.1151962280273	-170.845153808594	-315.581787109375	-154.838455200195
74597.25	525567.9375	-4267.44384765625	76.6164169311523	-9.16016674041748	301.184265136719	-165.424362182617	59.9406661987305	56.8833465576172	14.8838329315186	-38.7772941589355	65.635612487793	207.312530517578	151.356597900391	236.001037597656	162.553298950195	22.7301578521729	95.6861877441406	103.155975341797	146.667984008789	446.150054931641	26.5389785766602	307.020233154297	-44.0018692016602	426.0078125	-15.3679494857788	31.7802581787109	-142.840606689453	-317.810333251953	-173.091003417969
66194.71875	524879.6875	-4366.70947265625	136.569976806641	21.1936302185059	253.25212097168	-174.752471923828	7.17239189147949	17.5228652954102	20.6658935546875	-73.9922485351562	97.7950286865234	216.748199462891	141.150772094727	240.432434082031	136.876495361328	35.7062072753906	111.932830810547	120.152336120605	172.133819580078	428.579620361328	8.60349464416504	310.791839599609	2.4551203250885	446.000946044922	3.52173113822937	52.1993293762207	-121.699111938477	-340.740051269531	-181.209930419922
62697.328125	525364.0625	-4558.6591796875	190.438034057617	90.6895294189453	258.721588134766	-159.623001098633	-50.9991302490234	15.7174673080444	-0.0693886578083038	-116.994064331055	91.8300170898438	224.413497924805	154.741302490234	230.666839599609	121.798843383789	36.4791564941406	113.269058227539	132.806030273438	178.850769042969	412.956451416016	7.86982250213623	296.253784179688	-25.354154586792	447.833618164062	12.2996711730957	68.5808563232422	-106.958190917969	-326.747528076172	-178.121826171875
65965.375	525051.1875	-4323.54736328125	273.464782714844	143.199142456055	127.689384460449	-152.224975585938	-94.9810333251953	1.31037080287933	5.52023077011108	-116.798942565918	97.4119491577148	254.701171875	148.44645690918	167.002288818359	118.84757232666	72.1976089477539	127.385467529297	127.777229309082	166.527038574219	395.395355224609	-7.9467396736145	277.704010009766	-13.8522253036499	441.664672851562	-10.9281282424927	80.6897430419922	-44.9679527282715	-333.294769287109	-208.178573608398
75602.9765625	525231.6875	-4434.3828125	256.92529296875	185.476867675781	86.0100326538086	-164.150741577148	-146.813049316406	-28.5536613464355	28.0062122344971	-104.758399963379	121.636260986328	276.185119628906	104.498146057129	121.49584197998	101.14232635498	73.0336227416992	118.039741516113	152.418212890625	132.832229614258	380.053894042969	-14.8346071243286	242.141265869141	17.5951271057129	407.440582275391	9.04855632781982	94.0564498901367	-28.7831249237061	-355.206787109375	-191.324127197266
