8.00
10/Sep/2025	14:53:39	8000
2.00	8.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20
2931.23413085938	-4514.04931640625	-2172.48803710938	-1044.59765625	1001.05401611328	-967.926696777344	272.573089599609	-628.325073242188	14.585976600647	-313.117614746094	3.28991174697876	-1285.19702148438	-975.636291503906	-1496.74169921875	511.5673828125	-464.325592041016	-1901.09265136719	2256.9384765625	363.772216796875	-2418.9365234375
2864.4736328125	-4182.8623046875	-1951.46057128906	-1122.50012207031	879.244079589844	-1030.18530273438	264.779357910156	-589.313598632812	-205.666305541992	-347.763305664062	16.0821838378906	-1404.59802246094	-931.3994140625	-1335.7705078125	612.777954101562	-366.662353515625	-1958.91687011719	1998.13403320312	331.03466796875	-2189.44018554688
2784.8232421875	-3759.64501953125	-1680.92919921875	-1192.20874023438	758.052124023438	-1063.03515625	223.121643066406	-563.297790527344	-456.843322753906	-408.733703613281	50.1372718811035	-1525.85534667969	-937.1611328125	-1165.14868164062	714.378295898438	-297.135498046875	-2015.458984375	1732.0947265625	290.060211181641	-1919.34729003906
2659.98828125	-3255.53051757812	-1410.21716308594	-1223.20739746094	648.498901367188	-1136.8857421875	226.848129272461	-571.34619140625	-753.434448242188	-456.947021484375	66.607307434082	-1657.17651367188	-936.6728515625	-960.306884765625	810.754516601562	-220.125503540039	-2055.78930664062	1447.58361816406	257.640289306641	-1612.22045898438
2531.15307617188	-2585.4580078125	-1168.06811523438	-1254.94067382812	585.160827636719	-1204.73217773438	243.801879882812	-563.564453125	-1009.68054199219	-534.789672851562	66.3031539916992	-1794.37646484375	-913.139770507812	-758.113586425781	869.099609375	-135.013946533203	-2109.27709960938	1181.65075683594	236.430679321289	-1259.4541015625
2373.1904296875	-1913.42749023438	-896.309265136719	-1288.67553710938	495.479278564453	-1209.9453125	191.076538085938	-578.171691894531	-1294.90222167969	-561.493408203125	32.2140274047852	-1905.951171875	-879.369323730469	-553.479125976562	917.450073242188	-46.3407554626465	-2155.87719726562	931.3095703125	240.388595581055	-877.564819335938
2173.3837890625	-1185.54174804688	-650.372009277344	-1268.96240234375	423.381561279297	-1247.23278808594	157.951599121094	-548.744262695312	-1601.06079101562	-580.794372558594	-4.82060098648071	-2031.96081542969	-816.252624511719	-317.445739746094	960.633911132812	30.313045501709	-2182.15454101562	732.096374511719	273.629760742188	-512.3134765625
1973.28369140625	-361.915802001953	-444.418426513672	-1213.65991210938	342.118530273438	-1313.07189941406	175.64875793457	-516.120361328125	-1817.23742675781	-648.351989746094	-27.2768402099609	-2154.48364257812	-722.328125	-83.1094131469727	991.442565917969	137.806716918945	-2208.67602539062	480.039306640625	280.145141601562	-132.777893066406
1767.42687988281	460.252044677734	-226.441070556641	-1186.97473144531	249.142440795898	-1314.08264160156	192.909057617188	-544.714172363281	-2052.36767578125	-659.601379394531	-58.710750579834	-2210.283203125	-639.007568359375	101.67261505127	1024.95690917969	232.618881225586	-2198.13403320312	247.368423461914	286.567413330078	258.070648193359
1554.49890136719	1274.35913085938	-82.4475250244141	-1105.74157714844	166.255462646484	-1315.78820800781	207.35139465332	-508.876953125	-2268.44409179688	-684.666381835938	-96.8766479492188	-2288.34399414062	-569.493347167969	290.453491210938	1021.81805419922	269.579711914062	-2234.62548828125	58.9313354492188	272.353454589844	641.110778808594
1303.16784667969	2067.94702148438	48.505069732666	-991.779052734375	39.595287322998	-1338.8095703125	225.780670166016	-475.225646972656	-2442.29809570312	-696.891174316406	-136.529846191406	-2348.22705078125	-505.180297851562	504.385498046875	989.423400878906	324.769561767578	-2228.60107421875	-142.134826660156	243.897735595703	987.399841308594
1058.90185546875	2855.14965820312	169.196853637695	-883.822204589844	-49.2911758422852	-1344.61169433594	224.820419311523	-453.508544921875	-2623.6689453125	-638.063598632812	-148.179672241211	-2374.26513671875	-392.079895019531	648.220886230469	935.265869140625	340.718048095703	-2151.42895507812	-262.646148681641	216.351760864258	1329.37963867188
816.702087402344	3596.1376953125	247.997253417969	-740.86376953125	-117.742752075195	-1331.966796875	224.862930297852	-422.745361328125	-2735.64184570312	-633.156677246094	-164.740051269531	-2405.33569335938	-269.606231689453	792.555419921875	877.469665527344	310.268157958984	-2148.62548828125	-371.640045166016	195.608291625977	1660.9228515625
574.564514160156	4277.796875	285.397766113281	-604.796081542969	-177.90510559082	-1325.22998046875	223.634765625	-391.854522705078	-2819.48559570312	-655.437866210938	-187.359268188477	-2374.76879882812	-190.618041992188	902.716796875	826.164123535156	292.690521240234	-2134.7470703125	-423.446136474609	253.387878417969	1912.71264648438
346.380218505859	4920.5087890625	246.480117797852	-466.472717285156	-211.968612670898	-1368.96044921875	228.774185180664	-352.132354736328	-2931.19702148438	-598.809509277344	-214.211380004883	-2370.32495117188	-84.6219787597656	960.328918457031	698.932739257812	270.227783203125	-2073.05126953125	-434.546875	301.960296630859	2148.06494140625
111.785888671875	5509.42236328125	189.228973388672	-299.714569091797	-251.514312744141	-1356.29895019531	256.542724609375	-361.842956542969	-2990.67797851562	-566.478454589844	-233.485946655273	-2330.00146484375	-9.94357013702393	1028.35888671875	594.737060546875	216.036697387695	-2030.82189941406	-429.626861572266	314.407257080078	2350.05688476562
-81.5256195068359	5966.994140625	56.9339752197266	-118.108779907227	-229.116897583008	-1317.59765625	299.695617675781	-331.421447753906	-3004.2939453125	-570.619262695312	-257.394927978516	-2262.24291992188	45.7055625915527	1044.16772460938	462.191925048828	152.386520385742	-1984.27026367188	-368.298583984375	381.074584960938	2481.0859375
-244.143081665039	6309.92724609375	-85.6743621826172	26.8418865203857	-158.075134277344	-1331.65563964844	347.253479003906	-314.521484375	-3017.98583984375	-551.013122558594	-301.637603759766	-2197.64892578125	109.312553405762	1025.7275390625	266.233551025391	67.0549774169922	-1908.15148925781	-314.908142089844	438.526550292969	2581.62426757812
-435.937927246094	6553.9228515625	-208.616104125977	161.970291137695	-45.012077331543	-1345.39880371094	353.357330322266	-366.580352783203	-2955.50952148438	-576.399353027344	-328.060089111328	-2111.83129882812	131.348297119141	965.975341796875	120.232894897461	-20.5850296020508	-1835.45446777344	-225.680541992188	476.874237060547	2644.591796875
-626.204223632812	6676.07470703125	-366.509460449219	318.363189697266	125.33251953125	-1347.6962890625	379.03466796875	-382.025543212891	-2843.96923828125	-570.449829101562	-351.23046875	-2033.72290039062	167.270050048828	907.133850097656	-56.6655578613281	-86.0068359375	-1770.599609375	-115.078575134277	518.691589355469	2639.73950195312
-735.177551269531	6711.93896484375	-502.807220458984	439.914001464844	258.849273681641	-1344.44116210938	404.99755859375	-404.692443847656	-2689.31079101562	-561.993041992188	-394.632751464844	-1899.66345214844	217.641952514648	817.631774902344	-249.826889038086	-184.145416259766	-1691.23278808594	-2.34159326553345	523.519592285156	2568.78002929688
-885.625244140625	6606.556640625	-645.630615234375	569.510437011719	377.078521728516	-1328.26733398438	384.421569824219	-438.383728027344	-2486.19995117188	-579.465454101562	-427.300933837891	-1799.99255371094	247.172149658203	658.459655761719	-436.152770996094	-279.320007324219	-1624.314453125	128.480728149414	507.428588867188	2484.74926757812
-1027.11584472656	6391.015625	-770.37548828125	716.248229980469	478.378631591797	-1306.15979003906	312.47509765625	-467.440643310547	-2252.23120117188	-575.207641601562	-449.714538574219	-1660.92443847656	274.810913085938	499.815490722656	-627.564147949219	-382.265563964844	-1546.60668945312	247.157531738281	497.023742675781	2351.71728515625
-1099.22229003906	6045.216796875	-893.988586425781	825.920593261719	529.68505859375	-1286.77282714844	250.700897216797	-530.188659667969	-1955.85998535156	-620.726989746094	-488.960235595703	-1494.66967773438	347.990142822266	315.918304443359	-800.910217285156	-503.724517822266	-1462.80676269531	397.636444091797	460.318298339844	2130.75463867188
-1195.31701660156	5539.0322265625	-1031.37133789062	907.967041015625	577.608520507812	-1263.89758300781	190.055480957031	-622.884460449219	-1653.55444335938	-639.654479980469	-502.697143554688	-1370.13049316406	402.643646240234	74.7647476196289	-1002.49481201172	-622.416198730469	-1425.50256347656	540.509033203125	419.889038085938	1888.07653808594
-1274.73071289062	4962.005859375	-1184.265625	940.259338378906	600.862182617188	-1265.79248046875	117.298294067383	-710.059387207031	-1352.75830078125	-645.403686523438	-517.750244140625	-1207.93212890625	410.592742919922	-176.96125793457	-1210.25427246094	-730.540710449219	-1377.19519042969	684.716186523438	407.842468261719	1601.64709472656
-1337.44128417969	4294.0068359375	-1419.44763183594	964.893249511719	586.935424804688	-1226.33056640625	101.07398223877	-784.328735351562	-1005.96112060547	-668.565246582031	-532.600524902344	-1063.80712890625	474.197357177734	-420.178436279297	-1335.083984375	-807.569885253906	-1312.61926269531	911.174682617188	394.295654296875	1296.22265625
-1350.16076660156	3535.35620117188	-1628.74499511719	974.398071289062	552.923950195312	-1221.44177246094	34.3940811157227	-908.873596191406	-694.832336425781	-674.951171875	-548.408386230469	-897.027648925781	533.590270996094	-672.493896484375	-1470.6123046875	-887.107543945312	-1271.52978515625	1083.56909179688	364.177490234375	942.523681640625
-1359.65026855469	2712.9833984375	-1859.43994140625	942.111938476562	556.82275390625	-1257.71252441406	-17.9648513793945	-1004.94036865234	-391.556091308594	-678.388488769531	-570.861999511719	-738.594909667969	586.891967773438	-940.87841796875	-1613.16430664062	-941.408386230469	-1226.61755371094	1204.0732421875	313.38525390625	548.308044433594
-1376.74328613281	1838.21508789062	-2163.892578125	912.4345703125	585.42724609375	-1245.21337890625	-52.8928451538086	-1089.12219238281	-48.8228225708008	-665.5849609375	-551.796325683594	-622.395446777344	620.468933105469	-1222.15209960938	-1678.73461914062	-1029.13037109375	-1188.97326660156	1398.328125	282.216552734375	209.832702636719
-1348.88635253906	910.662719726562	-2427.59912109375	843.560913085938	559.6484375	-1250.00476074219	-119.314605712891	-1221.13720703125	269.323364257812	-673.016784667969	-542.238403320312	-488.410003662109	609.359497070312	-1493.97143554688	-1752.97497558594	-1093.93005371094	-1132.60546875	1598.63037109375	238.140686035156	-225.641387939453
-1298.20568847656	-18.1320304870605	-2738.49780273438	765.587036132812	547.324890136719	-1252.83129882812	-157.975433349609	-1307.90563964844	577.809692382812	-687.867858886719	-537.640075683594	-371.355621337891	642.977966308594	-1754.37170410156	-1821.87353515625	-1084.76196289062	-1097.71142578125	1744.30126953125	162.15950012207	-663.146850585938
-1259.25708007812	-897.916320800781	-3067.4013671875	669.167419433594	583.779113769531	-1287.67736816406	-188.424362182617	-1388.74365234375	832.367919921875	-673.923217773438	-525.374450683594	-255.654754638672	637.435852050781	-1993.17736816406	-1871.59484863281	-1133.05102539062	-1085.73071289062	1869.84033203125	112.763374328613	-1031.15319824219
-1188.66052246094	-1813.38171386719	-3335.04174804688	568.239074707031	605.176452636719	-1285.826171875	-238.695129394531	-1475.92846679688	1056.91223144531	-676.409790039062	-503.923583984375	-154.233978271484	594.05078125	-2225.6455078125	-1907.78332519531	-1121.35607910156	-1027.43286132812	1984.05456542969	77.9753341674805	-1439.26708984375
-1082.55700683594	-2680.41479492188	-3580.84497070312	479.880615234375	612.727355957031	-1272.25500488281	-316.715118408203	-1573.91979980469	1306.10693359375	-701.857299804688	-453.589508056641	-82.1271438598633	569.673278808594	-2415.94409179688	-1924.84753417969	-1090.61755371094	-1025.77661132812	2076.75610351562	44.2324180603027	-1824.88317871094
-992.36181640625	-3487.82885742188	-3816.638671875	323.795043945312	598.999206542969	-1291.16296386719	-357.583557128906	-1619.78173828125	1522.06176757812	-689.707763671875	-375.107421875	11.2691202163696	518.528564453125	-2613.69873046875	-1927.85083007812	-1081.5859375	-1020.36389160156	2154.26977539062	-6.19837141036987	-2208.24096679688
-876.369995117188	-4303.685546875	-3978.66284179688	202.128997802734	547.582885742188	-1262.6123046875	-417.6845703125	-1654.92712402344	1690.62915039062	-709.056945800781	-288.866241455078	56.1319046020508	470.176574707031	-2810.79931640625	-1908.29895019531	-1030.27014160156	-996.004028320312	2207.9375	-45.4363861083984	-2534.755859375
-767.1435546875	-5006.06494140625	-4037.80786132812	73.3548278808594	469.890228271484	-1253.38220214844	-505.770812988281	-1764.88513183594	1889.61157226562	-733.140380859375	-212.787017822266	95.8809509277344	416.134460449219	-2923.201171875	-1902.04931640625	-989.123413085938	-1037.13244628906	2217.19848632812	-73.2850723266602	-2845.74438476562
-671.4365234375	-5635.0869140625	-4073.65649414062	-102.918525695801	337.705963134766	-1233.72802734375	-576.198425292969	-1794.50476074219	2090.271484375	-728.160949707031	-111.531097412109	145.338684082031	319.729766845703	-3051.61157226562	-1868.72692871094	-915.2216796875	-1055.93469238281	2199.61645507812	-140.003082275391	-3158.82275390625
-588.676818847656	-6174.25244140625	-3997.134765625	-246.269683837891	190.908966064453	-1213.30895996094	-631.879455566406	-1800.07287597656	2213.69970703125	-738.000915527344	-13.6099433898926	135.033813476562	238.990341186523	-3128.35546875	-1770.86840820312	-838.117736816406	-1053.70825195312	2161.08544921875	-168.423233032227	-3384.19506835938
-523.888366699219	-6548.92138671875	-3836.10766601562	-434.681396484375	22.5801048278809	-1212.07653808594	-680.779602050781	-1813.09838867188	2324.19262695312	-738.250671386719	93.8892974853516	170.661590576172	190.700866699219	-3121.48046875	-1689.98986816406	-719.047546386719	-1073.61926269531	2056.89672851562	-186.675170898438	-3595.83618164062
-471.942413330078	-6851.7998046875	-3677.8544921875	-599.740112304688	-205.709609985352	-1183.37731933594	-790.674438476562	-1787.44592285156	2395.91015625	-729.212280273438	224.678955078125	155.80061340332	130.286178588867	-3099.37280273438	-1589.98583984375	-634.173156738281	-1073.94067382812	1943.45288085938	-249.022689819336	-3739.31079101562
-435.458770751953	-7035.43994140625	-3476.6044921875	-781.649047851562	-406.116241455078	-1176.86254882812	-838.034301757812	-1789.77209472656	2406.041015625	-714.805541992188	330.841491699219	87.9484100341797	93.5404586791992	-3064.52416992188	-1425.27758789062	-547.810913085938	-1071.33642578125	1809.97546386719	-263.439178466797	-3827.68603515625
-402.547180175781	-7048.54345703125	-3312.39428710938	-963.855163574219	-612.898803710938	-1178.75854492188	-853.733581542969	-1774.14794921875	2394.64965820312	-748.309326171875	404.196746826172	77.4918518066406	98.4308471679688	-2992.76171875	-1286.17749023438	-380.725524902344	-1096.67553710938	1632.412109375	-286.179290771484	-3904.62109375
-401.246124267578	-6921.80908203125	-3142.83471679688	-1100.62341308594	-835.785827636719	-1200.13330078125	-961.177856445312	-1692.89685058594	2313.5615234375	-730.472229003906	472.39208984375	20.9628448486328	77.557975769043	-2840.78051757812	-1130.97424316406	-271.562408447266	-1104.17358398438	1447.10949707031	-332.367797851562	-3872.9453125
-424.046569824219	-6651.21435546875	-2902.09130859375	-1277.486328125	-1042.91162109375	-1230.01391601562	-1013.00372314453	-1647.81665039062	2204.33569335938	-722.114379882812	559.37255859375	-42.6920700073242	78.07763671875	-2701.84814453125	-954.604248046875	-111.677505493164	-1098.59411621094	1188.38916015625	-367.479553222656	-3793.92529296875
-466.488037109375	-6304.220703125	-2694.1904296875	-1399.71569824219	-1247.81799316406	-1234.13488769531	-1051.66528320312	-1609.66857910156	2082.861328125	-766.321228027344	647.347351074219	-99.7459716796875	106.152412414551	-2556.24291992188	-822.110290527344	26.401346206665	-1074.61584472656	909.057067871094	-406.040985107422	-3679.55444335938
-513.307495117188	-5847.89697265625	-2513.7421875	-1529.52990722656	-1458.60070800781	-1288.28588867188	-1096.82348632812	-1517.57641601562	1914.00402832031	-758.809448242188	752.415405273438	-170.488739013672	93.8594207763672	-2368.60302734375	-661.460998535156	126.55249786377	-1090.71240234375	621.150268554688	-417.942077636719	-3505.60620117188
-588.131652832031	-5253.60693359375	-2297.37866210938	-1629.98364257812	-1670.35461425781	-1319.24047851562	-1088.67492675781	-1466.2685546875	1730.06860351562	-765.49560546875	828.372131347656	-226.637252807617	114.689567565918	-2172.58764648438	-503.713714599609	274.818634033203	-1118.12060546875	297.7646484375	-441.772033691406	-3320.60595703125
-691.634582519531	-4588.4970703125	-2081.41162109375	-1677.32189941406	-1820.40063476562	-1331.25109863281	-1073.84216308594	-1385.64697265625	1504.29821777344	-735.317810058594	857.00732421875	-310.480407714844	137.638717651367	-1959.2373046875	-384.734832763672	394.831451416016	-1090.16052246094	8.51615524291992	-459.499084472656	-3077.87646484375
-789.418151855469	-3865.88037109375	-1845.44067382812	-1735.51586914062	-1969.65051269531	-1381.91284179688	-1067.26513671875	-1288.57995605469	1250.23388671875	-747.956481933594	925.755920410156	-393.651641845703	142.644775390625	-1732.86181640625	-257.499938964844	561.738891601562	-1084.14562988281	-291.634490966797	-458.060516357422	-2775.87182617188
-908.242065429688	-3088.98168945312	-1580.34155273438	-1758.94201660156	-2119.1142578125	-1405.11437988281	-1042.02966308594	-1204.90478515625	1014.04309082031	-774.808959960938	991.2607421875	-489.914459228516	173.962127685547	-1455.41320800781	-173.646194458008	689.025695800781	-1066.03649902344	-595.094970703125	-471.275207519531	-2494.5087890625
-1037.85986328125	-2278.24169921875	-1352.12097167969	-1800.91784667969	-2234.60278320312	-1443.1396484375	-977.397338867188	-1089.32348632812	781.500732421875	-714.3583984375	1048.00830078125	-571.458984375	195.710083007812	-1206.15673828125	-98.578369140625	789.843200683594	-1007.13079833984	-880.861145019531	-507.487518310547	-2191.65307617188
-1205.61682128906	-1459.02258300781	-1106.67858886719	-1779.19750976562	-2365.689453125	-1497.49499511719	-950.159118652344	-1000.10180664062	521.52490234375	-711.528442382812	1121.98950195312	-628.86962890625	229.679763793945	-954.111450195312	-24.5044288635254	928.514770507812	-952.782165527344	-1135.63037109375	-507.822113037109	-1843.22155761719
-1385.23413085938	-574.274230957031	-820.412902832031	-1733.28747558594	-2483.27026367188	-1530.72033691406	-896.916870117188	-962.155212402344	242.29931640625	-678.075439453125	1182.96911621094	-722.79248046875	257.713531494141	-644.455200195312	19.1467609405518	1005.9013671875	-902.436218261719	-1317.021484375	-474.935882568359	-1497.57543945312
-1536.41845703125	307.962371826172	-554.38623046875	-1711.19604492188	-2577.2490234375	-1534.87658691406	-840.985961914062	-888.092529296875	-4.16980314254761	-608.592895507812	1199.0322265625	-771.642517089844	274.795684814453	-376.070861816406	47.0716705322266	1064.32653808594	-842.609375	-1526.017578125	-468.202178955078	-1121.34594726562
-1734.53820800781	1138.48596191406	-309.399291992188	-1608.03503417969	-2660.7646484375	-1537.68493652344	-829.48095703125	-769.029724121094	-256.179260253906	-631.315002441406	1204.17443847656	-819.883911132812	317.871398925781	-135.666107177734	69.746452331543	1100.28039550781	-805.796447753906	-1734.23461914062	-468.977264404297	-803.945495605469
-1930.9296875	1959.15124511719	-63.677173614502	-1540.21166992188	-2723.86328125	-1563.43542480469	-758.734680175781	-714.245788574219	-499.501617431641	-618.091674804688	1232.31274414062	-880.534729003906	384.153503417969	110.151039123535	112.16081237793	1131.83471679688	-711.825073242188	-1907.09228515625	-453.586120605469	-499.372131347656
-2118.39331054688	2726.58837890625	154.912658691406	-1471.89196777344	-2715.60791015625	-1552.47619628906	-696.928588867188	-652.778076171875	-690.927429199219	-581.468200683594	1197.07751464844	-902.344665527344	454.122955322266	356.133697509766	92.4524841308594	1152.65368652344	-623.843994140625	-2062.56396484375	-422.703033447266	-130.396850585938
-2339.75512695312	3436.68115234375	341.048645019531	-1314.66711425781	-2657.06372070312	-1539.28637695312	-655.181823730469	-575.755859375	-871.596435546875	-594.001708984375	1151.19140625	-944.930297851562	520.059020996094	532.820739746094	21.8482494354248	1133.42529296875	-594.843200683594	-2191.13940429688	-426.900970458984	167.132766723633
-2515.63330078125	4058.25244140625	538.952758789062	-1170.91918945312	-2606.6484375	-1503.33056640625	-612.278015136719	-495.586853027344	-1032.95751953125	-594.728515625	1104.59973144531	-970.173034667969	587.441040039062	681.720581054688	-24.5301723480225	1141.654296875	-500.850555419922	-2339.4423828125	-400.868438720703	452.663909912109
-2720.798828125	4630.20751953125	663.265502929688	-1040.61755371094	-2502.32177734375	-1421.13659667969	-582.042541503906	-399.401611328125	-1158.59997558594	-590.169311523438	1059.47448730469	-996.414489746094	652.709411621094	829.804931640625	-79.927375793457	1116.47277832031	-432.699768066406	-2442.55908203125	-362.962646484375	737.661437988281
-2934.8955078125	5114.49560546875	735.707214355469	-911.421691894531	-2375.16430664062	-1372.72253417969	-514.520690917969	-331.964569091797	-1238.31201171875	-595.906005859375	993.674987792969	-1004.21020507812	716.517944335938	902.248657226562	-157.780090332031	1071.26452636719	-346.418609619141	-2467.92846679688	-361.548675537109	960.918762207031
-3083.76196289062	5473.34814453125	816.388000488281	-770.676696777344	-2253.54174804688	-1297.87670898438	-443.600952148438	-254.379287719727	-1269.63269042969	-627.492004394531	903.82763671875	-944.664855957031	758.62353515625	975.550231933594	-260.676605224609	1035.43359375	-235.50390625	-2451.97509765625	-367.473480224609	1175.94738769531
-3264.2333984375	5729.6435546875	834.159362792969	-628.895141601562	-2097.154296875	-1178.96130371094	-389.213714599609	-214.117172241211	-1271.71704101562	-674.335327148438	817.061218261719	-901.634643554688	781.578552246094	1008.51165771484	-396.838531494141	967.119567871094	-155.72492980957	-2423.37133789062	-384.348724365234	1354.17785644531
-3420.5302734375	5862.78271484375	783.088012695312	-472.531097412109	-1925.84802246094	-1064.0234375	-333.857727050781	-189.736801147461	-1253.68432617188	-686.043579101562	684.304260253906	-835.212341308594	790.848083496094	981.323852539062	-542.24560546875	936.074096679688	-44.1480407714844	-2368.59716796875	-395.016326904297	1461.34753417969
-3525.47705078125	5921.14453125	684.821838378906	-326.349060058594	-1761.2724609375	-966.912170410156	-320.400665283203	-132.390243530273	-1178.08044433594	-735.293090820312	611.444396972656	-716.678771972656	797.1884765625	954.185729980469	-708.727600097656	889.048950195312	58.021598815918	-2280.91870117188	-390.575561523438	1531.5283203125
-3614.3017578125	5847.41162109375	549.008239746094	-210.075546264648	-1607.61767578125	-868.246704101562	-329.775329589844	-117.855827331543	-1044.31164550781	-785.885070800781	523.588745117188	-650.166320800781	794.4580078125	888.116088867188	-888.332946777344	771.426635742188	175.310394287109	-2149.12280273438	-372.129943847656	1598.96704101562
-3711.69848632812	5658.85888671875	346.676208496094	-61.9008827209473	-1420.72314453125	-781.63623046875	-327.922119140625	-128.221038818359	-853.502868652344	-797.399353027344	412.827758789062	-569.68603515625	766.620056152344	799.093566894531	-1044.03601074219	698.583374023438	266.735870361328	-2018.18908691406	-381.074951171875	1592.77221679688
-3791.09985351562	5373.54638671875	85.9229583740234	66.5002059936523	-1234.54333496094	-700.13427734375	-362.299560546875	-152.315353393555	-654.612731933594	-861.852355957031	334.847717285156	-430.925598144531	738.112243652344	695.576965332031	-1204.75927734375	619.258178710938	324.610229492188	-1866.57934570312	-382.760040283203	1505.26281738281
-3776.48852539062	4963.34375	-242.801345825195	166.085433959961	-1074.22521972656	-617.330261230469	-406.584106445312	-186.739318847656	-458.912506103516	-879.881652832031	222.973983764648	-323.739318847656	719.91552734375	567.987426757812	-1412.93884277344	496.488067626953	410.154083251953	-1681.86547851562	-386.134643554688	1437.90783691406
-3764.21411132812	4474.1279296875	-569.945495605469	249.728225708008	-882.179016113281	-556.21923828125	-427.617889404297	-214.354919433594	-203.498489379883	-900.224792480469	149.100692749023	-209.867401123047	701.153991699219	392.151458740234	-1590.89831542969	392.919555664062	483.097534179688	-1545.18408203125	-366.030120849609	1343.62475585938
-3735.69677734375	3876.51586914062	-901.889038085938	316.420867919922	-676.120666503906	-480.554290771484	-449.787200927734	-240.359848022461	39.1725463867188	-956.665161132812	85.4388198852539	-80.5317840576172	656.985900878906	215.657669067383	-1721.3251953125	289.278472900391	560.219177246094	-1320.51525878906	-330.037231445312	1146.47509765625
-3656.62915039062	3190.15454101562	-1272.20568847656	357.238861083984	-482.897979736328	-435.740447998047	-494.745727539062	-271.100463867188	298.427886962891	-957.924682617188	3.58610534667969	59.0902252197266	593.025756835938	27.835521697998	-1902.61389160156	181.609710693359	616.399108886719	-1115.98193359375	-336.903442382812	909.272094726562
-3572.40380859375	2447.37939453125	-1595.85131835938	394.542419433594	-317.4443359375	-405.212432861328	-541.400756835938	-319.370971679688	605.8828125	-967.904235839844	-51.3762626647949	192.684143066406	564.6953125	-221.489883422852	-2062.81469726562	57.6541938781738	646.836486816406	-948.083312988281	-364.423400878906	657.008422851562
-3415.99047851562	1685.64916992188	-1936.044921875	421.693603515625	-166.509216308594	-354.831146240234	-583.909240722656	-336.965545654297	887.135986328125	-986.820129394531	-118.644035339355	288.826812744141	551.092956542969	-465.79150390625	-2172.45141601562	-14.7828941345215	687.836730957031	-693.109252929688	-424.222991943359	372.105041503906
-3241.86547851562	921.460998535156	-2240.22119140625	414.927947998047	-24.7438278198242	-314.908843994141	-671.640869140625	-360.387023925781	1188.13146972656	-1028.21044921875	-165.124710083008	420.051330566406	500.972045898438	-706.149719238281	-2269.22875976562	-96.3036956787109	726.303100585938	-491.092559814453	-431.136779785156	47.6474075317383
-3093.81005859375	145.37077331543	-2502.93579101562	381.511016845703	90.1970672607422	-311.933044433594	-755.914978027344	-381.385620117188	1493.37927246094	-1095.1376953125	-172.806991577148	565.519897460938	463.641357421875	-951.554016113281	-2345.119140625	-189.517669677734	751.547180175781	-272.804443359375	-450.679534912109	-312.138732910156
-2862.37133789062	-642.024047851562	-2763.86010742188	317.8212890625	127.016235351562	-290.322631835938	-847.550537109375	-421.987121582031	1769.76257324219	-1116.74987792969	-187.179870605469	643.162414550781	409.017028808594	-1208.06384277344	-2405.62084960938	-226.059463500977	758.041015625	-51.6831245422363	-534.43798828125	-652.429260253906
-2614.02978515625	-1435.51574707031	-3004.7109375	280.397521972656	118.233604431152	-271.251617431641	-968.287231445312	-484.589508056641	2049.58618164062	-1143.72045898438	-182.14762878418	695.915893554688	332.775848388672	-1458.59985351562	-2451.99365234375	-270.017272949219	785.821838378906	112.730644226074	-566.042846679688	-1001.58935546875
-2382.9990234375	-2151.25268554688	-3233.06787109375	185.809860229492	137.89225769043	-311.624847412109	-1089.98608398438	-511.780242919922	2296.13818359375	-1175.50061035156	-224.316604614258	790.078735351562	257.780303955078	-1708.97021484375	-2478.16357421875	-282.569763183594	796.157104492188	273.298187255859	-602.476013183594	-1347.234375
-2101.0615234375	-2820.28637695312	-3390.818359375	51.4648056030273	93.0838775634766	-321.115844726562	-1230.95202636719	-552.101379394531	2542.69506835938	-1177.46630859375	-258.829833984375	858.590637207031	157.601364135742	-1942.73583984375	-2445.021484375	-313.089569091797	786.381896972656	406.272247314453	-666.388122558594	-1698.73083496094
-1854.02075195312	-3476.6611328125	-3522.73364257812	-25.0999584197998	30.3482208251953	-356.078186035156	-1330.76306152344	-558.883056640625	2759.91381835938	-1195.91296386719	-204.578842163086	903.775024414062	69.0883178710938	-2123.36865234375	-2439.14013671875	-349.667724609375	791.37060546875	519.497253417969	-720.272888183594	-2054.1005859375
-1592.21557617188	-4081.58203125	-3655.82739257812	-134.211471557617	8.03712558746338	-380.502990722656	-1446.79943847656	-610.231018066406	2925.73291015625	-1194.47705078125	-171.485427856445	952.35595703125	-57.8204650878906	-2282.85107421875	-2425.5693359375	-340.947662353516	792.533325195312	586.811950683594	-746.849243164062	-2365.68896484375
-1308.81774902344	-4644.9453125	-3771.0849609375	-246.333969116211	-18.3995323181152	-377.490020751953	-1566.11584472656	-676.236450195312	3062.02758789062	-1173.39343261719	-166.826538085938	982.471374511719	-168.218460083008	-2415.4150390625	-2357.09301757812	-308.006896972656	803.641479492188	637.039855957031	-769.725952148438	-2661.66748046875
