12.00
10/Sep/2025	14:53:39	8000
2.00	12.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28
852.571350097656	8478.6591796875	-2233.185546875	-3586.69482421875	-1751.83813476562	6872.4560546875	-487.393371582031	-356.371826171875	1174.91320800781	6211.1337890625	-5868.166015625	4317.58447265625	4219.81005859375	-1840.26110839844	-5125.11865234375	2792.55004882812	-1143.23669433594	-6395.63916015625	-6891.1650390625	-5774.43994140625	1937.31420898438	-6394.52392578125	2784.375	-605.911560058594	3140.65380859375	1286.24401855469	253.680923461914	1593.64306640625
1178.92492675781	8686.3037109375	-2100.35107421875	-3449.7412109375	-1521.56628417969	7708.16015625	-464.929962158203	-394.8017578125	1545.57861328125	6157.9072265625	-5607.16064453125	4661.1064453125	4550.40966796875	-1951.31213378906	-4783.45361328125	2823.39892578125	-1515.15148925781	-6273.0615234375	-6828.05126953125	-5795.92431640625	1807.53161621094	-6633.111328125	2791.82055664062	-14.4754943847656	3031.16870117188	1347.23571777344	137.729248046875	1774.21557617188
1430.46997070312	8821.7158203125	-1891.7099609375	-3359.98291015625	-1231.26452636719	8558.271484375	-422.479797363281	-503.004516601562	1866.59228515625	6135.6083984375	-5309.39453125	4958.48876953125	4879.55615234375	-2039.794921875	-4443.32568359375	2879.41674804688	-1910.0654296875	-6139.16552734375	-6769.71533203125	-5780.4287109375	1702.87341308594	-6788.84033203125	2828.68017578125	590.18212890625	2868.21923828125	1352.27429199219	-5.00361967086792	1908.21752929688
1625.62609863281	8891.9638671875	-1678.52966308594	-3275.837890625	-1017.41320800781	9345.6416015625	-389.883117675781	-623.418212890625	2131.54052734375	6145.9365234375	-5010.1142578125	5291.58056640625	5130.654296875	-2102.29077148438	-4095.61059570312	2893.00708007812	-2323.14892578125	-5969.0439453125	-6644.46826171875	-5687.97216796875	1599.00695800781	-6970.88671875	2858.08813476562	1162.93286132812	2674.85864257812	1316.63134765625	-155.599227905273	2031.86987304688
1832.47253417969	8895.6875	-1489.34130859375	-3155.509765625	-819.31005859375	10089.6484375	-335.015106201172	-735.73193359375	2381.67065429688	6124.6494140625	-4653.39892578125	5610.48486328125	5320.14013671875	-2135.66162109375	-3769.029296875	2924.556640625	-2746.52807617188	-5766.43603515625	-6546.21875	-5568.79638671875	1485.00122070312	-7096.8623046875	2813.14086914062	1680.48217773438	2478.99658203125	1284.38732910156	-306.704193115234	2184.6904296875
2003.60266113281	8841.474609375	-1274.89819335938	-3049.19677734375	-604.856201171875	10820.40234375	-288.077575683594	-952.17626953125	2609.86352539062	6049.3740234375	-4197.11181640625	5880.6689453125	5479.9453125	-2110.52514648438	-3431.17163085938	2930.07641601562	-3173.7802734375	-5554.0283203125	-6430.189453125	-5409.3173828125	1368.06274414062	-7174.85791015625	2781.89916992188	2199.240234375	2299.4736328125	1216.94201660156	-451.262329101562	2317.7119140625
2124.54565429688	8698.2568359375	-1120.65625	-2915.12866210938	-413.333648681641	11457.8857421875	-209.990585327148	-1220.15466308594	2799.02197265625	5991.98974609375	-3688.20971679688	6152.47802734375	5501.4326171875	-2077.56030273438	-3088.064453125	2931.41333007812	-3586.6083984375	-5357.67138671875	-6279.1552734375	-5153.6669921875	1226.259765625	-7271.6376953125	2741.732421875	2666.07666015625	2046.12292480469	1112.568359375	-605.411560058594	2458.32446289062
2177.40869140625	8464.572265625	-979.460083007812	-2776.4794921875	-206.028884887695	12031.1845703125	-100.933364868164	-1486.29113769531	2928.45288085938	5936.7646484375	-3145.76708984375	6372.9765625	5495.77294921875	-2018.71350097656	-2796.109375	2958.23657226562	-4000.44799804688	-5140.9921875	-6125.51171875	-4877.8408203125	1158.16381835938	-7314.70947265625	2691.39404296875	3062.35229492188	1811.74206542969	985.889892578125	-752.236389160156	2561.63720703125
2163.12182617188	8160.3154296875	-853.438293457031	-2641.005859375	-26.4277591705322	12553.1953125	5.48261070251465	-1825.32922363281	3040.35571289062	5820.7568359375	-2572.18237304688	6584.794921875	5418.81201171875	-1926.31665039062	-2524.75830078125	2948.12768554688	-4408.12646484375	-4912.36572265625	-5957.84326171875	-4578.27392578125	1091.53381347656	-7311.77197265625	2615.30834960938	3429.69409179688	1594.93505859375	832.450744628906	-907.1533203125	2691.31884765625
2098.3486328125	7740.59716796875	-752.901306152344	-2465.90380859375	144.538009643555	13018.2392578125	117.728157043457	-2170.65844726562	3109.4677734375	5677.84033203125	-2006.56372070312	6700.05126953125	5234.1865234375	-1884.50036621094	-2298.55200195312	2961.53466796875	-4785.61962890625	-4658.9306640625	-5787.9931640625	-4236.4521484375	948.17724609375	-7274.23583984375	2521.83666992188	3720.57861328125	1314.74609375	649.760803222656	-1034.61889648438	2827.90649414062
2005.8017578125	7236.6904296875	-662.094970703125	-2284.8603515625	352.252166748047	13410.15625	257.919464111328	-2486.96728515625	3164.59545898438	5570.01025390625	-1485.8671875	6786.248046875	5005.64892578125	-1824.830078125	-2122.87890625	2938.06787109375	-5151.0185546875	-4399.75244140625	-5578.09375	-3837.85473632812	865.130065917969	-7208.1982421875	2455.9560546875	3970.45825195312	1078.65979003906	475.005249023438	-1141.84936523438	2955.87231445312
1852.03552246094	6649.41796875	-619.693115234375	-2135.26806640625	504.585144042969	13703.2744140625	403.561065673828	-2785.43481445312	3169.740234375	5398.47412109375	-1009.62982177734	6925.115234375	4718.38671875	-1720.27453613281	-1983.33984375	2942.24609375	-5459.88427734375	-4131.15087890625	-5346.45703125	-3419.99951171875	750.574157714844	-7115.5810546875	2344.62915039062	4186.19921875	836.15576171875	322.845916748047	-1265.36840820312	3095.76586914062
1649.03894042969	6005.142578125	-606.402770996094	-1992.92016601562	651.578735351562	13957.9912109375	537.919921875	-3043.744140625	3145.96142578125	5220.2890625	-571.280334472656	6945.19677734375	4397.642578125	-1597.44580078125	-1900.958984375	2963.677734375	-5715.3525390625	-3811.98901367188	-5123.98486328125	-2987.30419921875	639.86572265625	-7048.05029296875	2219.68212890625	4324.95361328125	598.523010253906	161.954483032227	-1329.68798828125	3198.45629882812
1440.99975585938	5296.12109375	-621.85888671875	-1804.88342285156	831.3564453125	14145.056640625	688.816223144531	-3261.685546875	3134.13598632812	5082.83154296875	-173.348709106445	6945.85009765625	4037.18676757812	-1445.95104980469	-1809.72448730469	2941.49438476562	-5952.04541015625	-3551.85986328125	-4874.3828125	-2556.26293945312	562.015441894531	-6942.9189453125	2128.31079101562	4379.56494140625	405.0244140625	-29.6377353668213	-1407.82861328125	3303.462890625
1215.24035644531	4517.88427734375	-677.366333007812	-1622.05895996094	987.400817871094	14222.328125	813.294250488281	-3433.18872070312	3066.09985351562	4909.21728515625	182.575454711914	6949.2333984375	3665.18139648438	-1230.09985351562	-1757.88781738281	2949.02563476562	-6091.0576171875	-3250.00024414062	-4584.00390625	-2128.12817382812	450.206817626953	-6829.59716796875	2047.66186523438	4374.5927734375	214.222915649414	-247.660446166992	-1493.32995605469	3386.4189453125
984.479248046875	3759.0107421875	-732.881713867188	-1478.35583496094	1158.66516113281	14242.1142578125	942.274169921875	-3584.96801757812	3011.65576171875	4773.115234375	516.188659667969	6934.01171875	3247.00219726562	-1010.31524658203	-1756.32214355469	2936.64038085938	-6199.4482421875	-2913.9306640625	-4303.4716796875	-1669.48510742188	337.676483154297	-6724.0419921875	1987.26611328125	4354.9521484375	-15.7401857376099	-420.357574462891	-1515.09802246094	3455.51123046875
704.150512695312	2976.9775390625	-810.660827636719	-1317.8681640625	1304.89306640625	14213.8359375	1088.18884277344	-3743.18676757812	2922.80126953125	4620.36328125	813.759216308594	6941.65625	2821.44458007812	-805.143615722656	-1712.68005371094	2936.01904296875	-6276.07763671875	-2643.08422851562	-4043.57568359375	-1258.11059570312	199.595794677734	-6583.91552734375	1899.73229980469	4270.44287109375	-273.216033935547	-606.897155761719	-1553.34375	3558.27514648438
433.614501953125	2171.07470703125	-943.585388183594	-1164.31335449219	1406.88549804688	14099.4814453125	1195.90014648438	-3833.54248046875	2798.12646484375	4479.08984375	1090.99243164062	6869.63330078125	2396.72314453125	-562.428283691406	-1692.39318847656	2947.48168945312	-6268.482421875	-2305.95581054688	-3741.1123046875	-851.827270507812	129.687835693359	-6472.82177734375	1786.76989746094	4089.4267578125	-427.689880371094	-810.916870117188	-1589.95727539062	3669.87451171875
199.495071411133	1396.39208984375	-1061.7509765625	-1033.49157714844	1524.45300292969	13931.833984375	1307.38891601562	-3897.8271484375	2700.0390625	4341.6572265625	1315.43225097656	6788.8740234375	1949.74108886719	-378.524261474609	-1687.07543945312	2927.2626953125	-6279.57470703125	-1981.39074707031	-3425.02514648438	-447.339202880859	28.4284515380859	-6337.689453125	1716.05981445312	3892.85693359375	-554.53564453125	-966.901489257812	-1571.57897949219	3711.75390625
-52.1253395080566	661.746398925781	-1225.59765625	-875.700439453125	1649.12585449219	13719.7626953125	1444.21166992188	-3954.62622070312	2603.03686523438	4154.05517578125	1468.72131347656	6738.98046875	1521.22766113281	-159.44873046875	-1643.24291992188	2903.64306640625	-6253.37841796875	-1667.17529296875	-3113.93798828125	-105.98429107666	-103.479568481445	-6215.9990234375	1627.353515625	3664.43212890625	-716.393371582031	-1116.35302734375	-1541.39343261719	3763.33129882812
-232.7734375	-74.8590469360352	-1436.78479003906	-712.186218261719	1753.89794921875	13435.48828125	1603.69885253906	-3950.22802734375	2490.32836914062	4054.75756835938	1602.39086914062	6636.89697265625	1047.53625488281	73.7370529174805	-1585.193359375	2882.1767578125	-6164.01220703125	-1332.166015625	-2805.31030273438	217.761337280273	-175.332168579102	-6145.12060546875	1517.12023925781	3396.38037109375	-856.189208984375	-1258.39074707031	-1531.47424316406	3860.669921875
-416.865539550781	-779.413940429688	-1636.08447265625	-551.56396484375	1847.07885742188	13137.6767578125	1741.76354980469	-3976.79711914062	2360.8310546875	3949.12451171875	1659.52856445312	6524.88037109375	624.071228027344	266.827331542969	-1499.45544433594	2867.955078125	-6105.95166015625	-1039.85778808594	-2516.07543945312	519.875305175781	-303.14990234375	-6062.64013671875	1433.32934570312	3122.61596679688	-916.868957519531	-1379.15966796875	-1520.21118164062	3886.61108398438
-583.975830078125	-1385.83435058594	-1874.29418945312	-367.755187988281	1943.78918457031	12775.1396484375	1850.80590820312	-3994.70947265625	2251.3974609375	3841.95751953125	1674.54992675781	6415.94873046875	246.155487060547	479.505249023438	-1411.03991699219	2850.51879882812	-6028.81787109375	-732.309997558594	-2188.13940429688	758.00048828125	-406.491088867188	-5967.01806640625	1337.27624511719	2783.19311523438	-965.841247558594	-1512.65014648438	-1477.72961425781	3922.94604492188
-677.759521484375	-1959.1015625	-2098.783203125	-224.428970336914	2022.26000976562	12372.0654296875	1989.61401367188	-3958.1435546875	2145.12719726562	3768.45776367188	1669.21997070312	6275.173828125	-149.815078735352	624.267822265625	-1305.30456542969	2803.68627929688	-5913.07373046875	-397.809814453125	-1859.21032714844	972.707946777344	-515.310729980469	-5890.39599609375	1226.77758789062	2460.18627929688	-1057.31896972656	-1627.68444824219	-1411.77429199219	3968.81396484375
-777.894165039062	-2461.03125	-2351.10009765625	-66.7338409423828	2111.43212890625	11990.056640625	2103.99926757812	-3889.24194335938	2073.24462890625	3636.31958007812	1612.15588378906	6147.30224609375	-454.773498535156	781.987915039062	-1190.56567382812	2760.4560546875	-5784.77392578125	-94.7255020141602	-1562.20654296875	1148.29748535156	-638.287719726562	-5839.54736328125	1084.68640136719	2130.53735351562	-1058.01867675781	-1692.35205078125	-1365.21484375	3950.923828125
-806.200378417969	-2869.24829101562	-2609.06591796875	103.54606628418	2231.4501953125	11581.740234375	2167.96533203125	-3698.92333984375	1999.43493652344	3517.83959960938	1569.2314453125	6057.318359375	-759.099365234375	921.129028320312	-1059.11206054688	2753.73486328125	-5638.4140625	202.672607421875	-1238.88403320312	1264.34326171875	-736.716369628906	-5814.19384765625	961.856567382812	1741.68811035156	-1060.84826660156	-1710.06530761719	-1277.94396972656	3998.66845703125
-808.744323730469	-3222.43090820312	-2835.45336914062	195.347778320312	2314.6943359375	11165.9638671875	2238.564453125	-3392.95751953125	1933.24072265625	3396.79150390625	1472.02978515625	5937.10205078125	-1053.568359375	987.427795410156	-866.789794921875	2736.24096679688	-5439.10400390625	515.22900390625	-907.320861816406	1358.22998046875	-862.37109375	-5786.89111328125	860.194946289062	1430.81225585938	-1035.275390625	-1697.62902832031	-1146.36364746094	4013.8662109375
-805.6650390625	-3477.5009765625	-3111.240234375	299.581970214844	2428.20361328125	10716.037109375	2296.43432617188	-2983.44384765625	1928.79748535156	3265.5771484375	1363.689453125	5830.24365234375	-1268.77868652344	1062.42736816406	-709.45947265625	2746.47607421875	-5214.650390625	754.245178222656	-603.272338867188	1359.88793945312	-972.837768554688	-5776.2548828125	725.158752441406	1131.69421386719	-931.075805664062	-1689.37731933594	-1058.98486328125	3974.80444335938
-744.723999023438	-3618.43823242188	-3348.58471679688	413.469146728516	2561.06030273438	10291.439453125	2338.07348632812	-2470.95971679688	1902.73718261719	3141.9814453125	1296.48095703125	5759.873046875	-1464.19006347656	1100.55944824219	-513.75732421875	2761.12451171875	-5002.3564453125	1008.49285888672	-296.784820556641	1354.33764648438	-1094.7958984375	-5765.56103515625	567.753845214844	814.692810058594	-924.132751464844	-1584.07202148438	-972.713012695312	4024.7236328125
-640.774475097656	-3634.90673828125	-3585.56323242188	503.102325439453	2668.95581054688	9910.794921875	2397.26513671875	-1896.29211425781	1936.75720214844	3020.61865234375	1204.79870605469	5617.3271484375	-1542.88134765625	1059.80700683594	-263.957611083984	2724.82373046875	-4718.25927734375	1273.51293945312	24.7714290618896	1297.03686523438	-1204.58862304688	-5735.42626953125	412.686584472656	556.980285644531	-866.185302734375	-1431.38818359375	-859.739501953125	4024.103515625
-511.440582275391	-3568.10522460938	-3814.39233398438	598.535522460938	2804.66650390625	9515.998046875	2427.630859375	-1257.08862304688	2009.29626464844	2934.17602539062	1128.71447753906	5534.76708984375	-1556.3134765625	1013.53796386719	-40.9497528076172	2705.7607421875	-4406.5888671875	1480.69470214844	329.388122558594	1160.66516113281	-1322.7099609375	-5746.17041015625	273.561950683594	279.82421875	-732.576599121094	-1303.65283203125	-755.963073730469	3985.83837890625
-354.841461181641	-3445.1416015625	-3968.81787109375	715.002258300781	2918.08569335938	9138.0009765625	2474.48754882812	-614.34912109375	2068.50219726562	2901.453125	1060.93872070312	5479.81787109375	-1537.0810546875	985.272216796875	284.194213867188	2685.18041992188	-4067.3486328125	1720.93103027344	632.515991210938	1057.70056152344	-1470.880859375	-5757.82861328125	132.264755249023	25.1277046203613	-640.60400390625	-1122.18188476562	-636.363830566406	3965.4091796875
-107.863990783691	-3179.07373046875	-4150.91943359375	840.154174804688	3066.04174804688	8757.732421875	2505.36181640625	3.75407767295837	2230.7734375	2867.69873046875	993.428588867188	5385.37841796875	-1385.53894042969	903.057861328125	674.061157226562	2656.69140625	-3672.16162109375	1924.01501464844	922.739318847656	854.85107421875	-1564.7861328125	-5764.6103515625	-1.73186790943146	-152.126510620117	-523.827758789062	-915.529296875	-512.163513183594	3933.31274414062
174.854965209961	-2842.552734375	-4265.71533203125	945.706970214844	3224.1201171875	8438.5380859375	2527.77124023438	571.099548339844	2381.81079101562	2793.625	955.781494140625	5357.15771484375	-1202.47082519531	810.158081054688	1072.23913574219	2600.60400390625	-3264.6513671875	2096.345703125	1184.7822265625	659.902282714844	-1661.70629882812	-5764.50537109375	-172.474166870117	-339.428405761719	-422.463684082031	-671.438659667969	-434.253509521484	3915.26904296875
468.809356689453	-2457.78051757812	-4328.4462890625	1070.94738769531	3336.38940429688	8175.2880859375	2602.00732421875	1058.19274902344	2521.10571289062	2744.99194335938	946.190490722656	5288.080078125	-929.354675292969	677.657958984375	1519.71459960938	2550.69799804688	-2798.46166992188	2287.11840820312	1452.73852539062	458.232147216797	-1784.50036621094	-5734.0986328125	-312.671875	-487.027496337891	-309.621612548828	-424.403381347656	-323.46484375	3873.080078125
772.783081054688	-1958.60534667969	-4387.6162109375	1209.69030761719	3495.68725585938	7902.59619140625	2622.91259765625	1509.22766113281	2723.4755859375	2675.43774414062	954.287475585938	5183.486328125	-570.912231445312	517.785095214844	1984.03356933594	2506.9189453125	-2327.6796875	2481.94873046875	1724.58325195312	207.729125976562	-1894.53967285156	-5689.640625	-429.421295166016	-574.696472167969	-185.632461547852	-170.99853515625	-194.047271728516	3826.0361328125
1093.95581054688	-1445.45727539062	-4350.6787109375	1318.76147460938	3648.79150390625	7703.126953125	2662.07080078125	1936.95202636719	2891.38940429688	2564.72729492188	1006.27154541016	5080.9853515625	-240.334869384766	385.131317138672	2472.95458984375	2407.0546875	-1859.20703125	2703.88549804688	1996.12658691406	-4.01613664627075	-2029.34216308594	-5643.32666015625	-617.822143554688	-659.906066894531	-87.1020355224609	116.392372131348	-112.872848510742	3790.26538085938
1479.51440429688	-888.859985351562	-4278.92529296875	1413.16552734375	3782.10791015625	7535.3515625	2684.46313476562	2373.4052734375	3109.685546875	2467.35961914062	1045.74938964844	4974.51171875	179.767883300781	198.783355712891	2982.37963867188	2315.71020507812	-1313.79907226562	2848.80078125	2230.16723632812	-276.94775390625	-2129.60913085938	-5574.51806640625	-784.350891113281	-691.651733398438	16.0809917449951	376.912780761719	-33.1546859741211	3736.84838867188
1883.87927246094	-267.449523925781	-4180.8310546875	1507.97106933594	3911.376953125	7383.87060546875	2668.9658203125	2790.7021484375	3333.98974609375	2345.30517578125	1097.1103515625	4866.41455078125	610.315673828125	23.3865203857422	3473.24438476562	2191.9365234375	-770.740112304688	2943.13989257812	2453.80615234375	-540.419189453125	-2239.36791992188	-5475.61181640625	-933.134582519531	-672.065856933594	72.8087539672852	654.737121582031	44.056453704834	3674.38061523438
2306.48388671875	396.260314941406	-4001.69384765625	1567.58898925781	4022.58642578125	7281.99609375	2698.42114257812	3209.56689453125	3520.2578125	2219.67114257812	1210.38525390625	4760.8994140625	1013.58081054688	-125.091033935547	3946.06127929688	2055.65795898438	-257.064056396484	3082.63012695312	2699.23266601562	-821.409118652344	-2422.03833007812	-5399.990234375	-1108.00732421875	-615.396118164062	152.912612915039	927.139221191406	141.262451171875	3602.83471679688
2727.87377929688	1102.63818359375	-3750.66357421875	1623.93762207031	4157.4775390625	7179.814453125	2714.65625	3672.09741210938	3740.580078125	2088.52001953125	1317.23425292969	4635.01806640625	1478.87951660156	-317.783874511719	4421.46337890625	1921.73791503906	280.65087890625	3195.83471679688	2891.0146484375	-1063.13342285156	-2559.08935546875	-5274.14697265625	-1292.98803710938	-495.842529296875	213.64909362793	1194.67175292969	218.808258056641	3519.86181640625
3125.55517578125	1788.57006835938	-3499.10620117188	1698.16320800781	4267.49755859375	7125.70751953125	2725.14379882812	4042.8583984375	3934.69873046875	1940.74108886719	1492.33776855469	4485.83251953125	1932.23303222656	-529.002197265625	4869.4443359375	1747.81530761719	811.681213378906	3301.07788085938	3049.68017578125	-1268.86975097656	-2686.49243164062	-5068.8369140625	-1484.77966308594	-359.898895263672	192.551147460938	1476.17016601562	302.788299560547	3450.693359375
3547.76025390625	2524.10546875	-3196.68334960938	1750.74645996094	4394.330078125	7113.43310546875	2766.63403320312	4399.13330078125	4141.29541015625	1811.09252929688	1705.69897460938	4379.81787109375	2370.14135742188	-717.858764648438	5288.1796875	1591.017578125	1339.62219238281	3409.55151367188	3216.94946289062	-1525.13708496094	-2815.40405273438	-4885.1572265625	-1671.16235351562	-191.853378295898	223.632369995117	1721.82055664062	377.180053710938	3369.77978515625
3969.16479492188	3267.3916015625	-2845.103515625	1804.16882324219	4532.70361328125	7115.6220703125	2849.87426757812	4753.1669921875	4305.59423828125	1648.57080078125	1940.59777832031	4263.9375	2783.56518554688	-908.953308105469	5700.69091796875	1407.27319335938	1861.50036621094	3482.111328125	3374.95581054688	-1681.46630859375	-2930.70263671875	-4660.4326171875	-1848.74694824219	11.7401371002197	240.937866210938	1945.21179199219	380.9150390625	3284.0068359375
4361.427734375	3986.4580078125	-2497.11669921875	1885.65478515625	4636.4111328125	7154.94482421875	2890.44604492188	5003.05029296875	4426.099609375	1478.04565429688	2259.77368164062	4110.1181640625	3176.1435546875	-1124.38732910156	6079.90185546875	1165.17443847656	2365.14453125	3586.595703125	3517.79418945312	-1842.19104003906	-3066.74755859375	-4420.06787109375	-2019.35046386719	202.185104370117	202.954620361328	2150.91650390625	464.079284667969	3208.74560546875
4777.3818359375	4722.34521484375	-2085.23315429688	1977.54077148438	4767.14697265625	7152.80078125	2917.29467773438	5232.0576171875	4575.072265625	1270.99963378906	2614.57836914062	3931.953125	3529.88500976562	-1313.87890625	6394.876953125	945.975891113281	2864.90014648438	3728.50244140625	3629.66455078125	-1965.99865722656	-3162.142578125	-4179.8681640625	-2155.46704101562	402.153472900391	156.992645263672	2318.76953125	547.535095214844	3116.53442382812
5163.34375	5375.74853515625	-1626.03918457031	2049.23461914062	4850.5439453125	7130.09765625	2985.44409179688	5346.51513671875	4697.11376953125	1015.26403808594	3008.6904296875	3782.68701171875	3828.07104492188	-1484.6181640625	6712.8720703125	698.777404785156	3331.7998046875	3851.45629882812	3714.10961914062	-1999.45678710938	-3263.77368164062	-3847.18408203125	-2307.1181640625	649.970275878906	81.013542175293	2435.7099609375	566.530944824219	3060.89916992188
5469.484375	6007.47802734375	-1150.75109863281	2147.56103515625	4930.6767578125	7129.71044921875	3048.66796875	5351.337890625	4772.26806640625	792.890808105469	3375.06713867188	3640.25219726562	4140.8994140625	-1648.45849609375	7020.45556640625	407.858642578125	3805.46850585938	3982.65405273438	3772.76953125	-2049.9501953125	-3346.97827148438	-3533.49731445312	-2506.32373046875	866.796325683594	-9.35291576385498	2530.740234375	629.079223632812	2993.08642578125
5777.701171875	6575.5048828125	-672.253112792969	2260.232421875	5045.77099609375	7134.44091796875	3111.572265625	5322.2158203125	4842.67822265625	549.53515625	3776.80029296875	3445.40161132812	4371.310546875	-1790.43542480469	7223.01904296875	159.723449707031	4266.65478515625	4097.9072265625	3810.21142578125	-2043.48461914062	-3387.70581054688	-3240.04028320312	-2668.76171875	1052.00793457031	-133.401443481445	2604.9267578125	656.047119140625	2898.88745117188
6082.49560546875	7027.626953125	-135.465713500977	2348.29541015625	5103.7138671875	7131.93359375	3143.34741210938	5214.353515625	4907.10107421875	278.760192871094	4232.0810546875	3280.62963867188	4524.70068359375	-1900.2666015625	7449.64208984375	-163.394348144531	4669.71142578125	4185.10595703125	3840.30712890625	-2011.89404296875	-3428.26953125	-2882.67846679688	-2863.60327148438	1276.85070800781	-252.943603515625	2668.2548828125	645.552795410156	2846.67114257812
6337.16015625	7437.46533203125	413.852844238281	2451.30688476562	5161.1240234375	7063.51171875	3169.88427734375	5042.00244140625	4897.2734375	14.2917537689209	4647.7685546875	3124.49609375	4672.99755859375	-1990.84240722656	7637.1181640625	-486.238037109375	5039.7314453125	4312.67138671875	3822.65698242188	-1922.67810058594	-3438.66528320312	-2490.91870117188	-3048.57177734375	1428.77294921875	-370.969818115234	2694.95141601562	686.994140625	2773.169921875
6527.21875	7733.59765625	945.257568359375	2487.70458984375	5224.70263671875	7008.3583984375	3225.89892578125	4747.4990234375	4881.08837890625	-252.111221313477	5118.22412109375	2922.24487304688	4730.39697265625	-2067.84252929688	7738.66015625	-747.427978515625	5358.34326171875	4448.42236328125	3781.162109375	-1757.42822265625	-3451.35424804688	-2092.5634765625	-3172.61987304688	1559.41284179688	-541.714660644531	2694.99536132812	708.337280273438	2669.33251953125
6694.6591796875	7939.72509765625	1534.39221191406	2512.6015625	5267.53759765625	6908.73583984375	3271.24755859375	4380.07373046875	4834.78466796875	-516.808288574219	5586.0517578125	2712.57543945312	4722.6005859375	-2138.63256835938	7865.033203125	-1091.13562011719	5630.13134765625	4541.33740234375	3746.1044921875	-1576.14819335938	-3471.17553710938	-1679.09313964844	-3362.22509765625	1704.18481445312	-708.531372070312	2679.88037109375	728.487243652344	2573.3369140625
6824.5068359375	8066.9013671875	2101.29736328125	2596.22119140625	5319.89404296875	6734.7607421875	3304.15014648438	3979.69018554688	4688.9345703125	-828.062866210938	6051.0869140625	2513.83422851562	4668.0615234375	-2156.10400390625	7918.34326171875	-1423.37084960938	5887.630859375	4607.50146484375	3673.70434570312	-1361.73718261719	-3479.58569335938	-1262.1943359375	-3530.74853515625	1781.04699707031	-877.934692382812	2577.87426757812	773.949951171875	2498.07373046875
6876.10400390625	8100.76513671875	2658.18969726562	2602.57177734375	5377.599609375	6573.50244140625	3354.98193359375	3530.30322265625	4559.80078125	-1130.73596191406	6543.92822265625	2274.13623046875	4556.79296875	-2115.98779296875	7918.41015625	-1707.07873535156	6095.21044921875	4686.99169921875	3593.52685546875	-1109.09387207031	-3467.59692382812	-831.833557128906	-3679.75219726562	1815.64147949219	-1071.72387695312	2452.98608398438	762.356872558594	2377.83154296875
6890.33984375	8057.16650390625	3200.42944335938	2583.47290039062	5425.6220703125	6299.287109375	3402.7724609375	3051.93579101562	4397.1181640625	-1384.06823730469	6971.36865234375	1996.64685058594	4405.96630859375	-2118.09545898438	7847.36767578125	-2012.53344726562	6232.6064453125	4796.35986328125	3505.45336914062	-836.877502441406	-3448.8642578125	-389.776519775391	-3859.21215820312	1828.46667480469	-1246.73901367188	2303.71240234375	754.622131347656	2222.10229492188
6866.662109375	7931.05029296875	3671.80322265625	2582.25830078125	5464.369140625	5959.10009765625	3445.39331054688	2532.49145507812	4179.50732421875	-1674.50170898438	7369.92431640625	1734.35009765625	4245.70263671875	-2037.35961914062	7729.57275390625	-2324.76538085938	6390.5830078125	4926.3818359375	3374.1650390625	-527.957336425781	-3419.06201171875	32.6924858093262	-4022.337890625	1813.88208007812	-1436.09387207031	2129.63232421875	768.473815917969	2134.34155273438
6820.05712890625	7690.77880859375	4166.341796875	2577.2451171875	5502.30322265625	5595.5478515625	3474.17333984375	2140.43139648438	3929.44555664062	-1932.77404785156	7712.44921875	1448.09045410156	4050.48461914062	-1876.44067382812	7577.68408203125	-2607.40234375	6513.095703125	5061.7529296875	3265.6591796875	-183.771697998047	-3366.26513671875	470.040496826172	-4210.208984375	1742.63195800781	-1641.94604492188	1933.71691894531	780.237915039062	2036.86315917969
6681.69873046875	7327.44091796875	4619.048828125	2553.16552734375	5534.384765625	5158.35546875	3496.13793945312	1752.90563964844	3637.74169921875	-2202.57153320312	7980.85791015625	1138.94921875	3783.09008789062	-1738.76538085938	7394.056640625	-2898.84985351562	6576.04638671875	5202.13916015625	3142.822265625	157.459030151367	-3312.51342773438	886.08935546875	-4377.70361328125	1620.71508789062	-1807.69470214844	1699.72692871094	774.397705078125	1898.54296875
6482.1650390625	6947.89599609375	4992.84228515625	2509.41381835938	5574.05517578125	4684.83935546875	3557.67163085938	1320.1728515625	3383.74389648438	-2484.19873046875	8191.8349609375	837.132873535156	3483.58203125	-1552.7353515625	7224.89697265625	-3178.03979492188	6651.5244140625	5343.17578125	2978.33911132812	537.973999023438	-3259.68701171875	1282.40856933594	-4535.73974609375	1490.0849609375	-1981.24523925781	1471.32568359375	779.31884765625	1759.4697265625
6275.03369140625	6474.46044921875	5377.45849609375	2496.5908203125	5607.9130859375	4131.27685546875	3569.50390625	1037.46215820312	3033.9140625	-2703.75903320312	8359.0390625	543.869750976562	3123.755859375	-1355.19812011719	6969.5166015625	-3432.01953125	6683.60986328125	5459.44189453125	2842.57202148438	906.642944335938	-3202.79956054688	1677.85131835938	-4700.17431640625	1341.80065917969	-2153.96875	1194.79748535156	820.835021972656	1636.74975585938
