40.00
10/Sep/2025	14:53:39	8000
2.00	40.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14
-517178.90625	-522747.09375	-130972.484375	-96349.7890625	5.22796726226807	190.495132446289	227.540084838867	194.272415161133	-92.2510681152344	-100.231986999512	2.44523406028748	185.485153198242	89.0623092651367	158.653900146484
-517318.34375	-522754.40625	-104359.421875	-96954.0390625	-510.997955322266	207.6064453125	186.348342895508	203.534439086914	-90.5838775634766	-104.746719360352	24.7104473114014	173.111953735352	138.420822143555	176.44563293457
-517530.15625	-522754.40625	-66958.5859375	-102320.3828125	-1588.51049804688	214.463012695312	204.32763671875	193.035430908203	-75.4372634887695	-121.160148620605	39.8032836914062	171.514694213867	152.213348388672	163.030517578125
-517517.5	-522754.40625	-16537.349609375	-113011.4140625	-3481.24365234375	251.298828125	212.881088256836	178.369888305664	-37.9367713928223	-99.3007659912109	57.1230201721191	133.548049926758	130.94953918457	184.08430480957
-517903.28125	-522754.40625	50014.92578125	-127812.984375	-7124.24462890625	250.459564208984	205.237686157227	216.095855712891	-38.1667404174805	-110.301605224609	77.704704284668	120.80867767334	163.576324462891	184.355972290039
-517698.53125	-522754.40625	127017.0703125	-145345.734375	-8816.4970703125	246.424652099609	230.696807861328	212.671478271484	-58.9188537597656	-82.8254165649414	91.1040496826172	108.240608215332	184.342330932617	181.212448120117
-518021.84375	-522754.40625	214181.3125	-163849.0625	-6262.89208984375	255.166595458984	249.54084777832	173.950302124023	-24.680757522583	-96.9954071044922	119.719779968262	88.7268981933594	182.962463378906	178.754043579102
-517985.90625	-522754.40625	301735.25	-179646.671875	-5900.07861328125	177.001876831055	259.85693359375	190.941802978516	25.2016525268555	-52.2793273925781	168.520812988281	79.3423233032227	161.179504394531	123.175918579102
-517565	-522764.625	396590	-191152.4375	-10497.603515625	233.758316040039	261.210662841797	183.575759887695	23.8773365020752	-37.3622856140137	152.23063659668	43.9544105529785	126.680625915527	126.408416748047
-518650.8125	-523108.09375	491008.375	-196438.796875	-15698.16796875	-73.2596969604492	316.303253173828	181.015426635742	46.3215293884277	-81.9572296142578	161.979721069336	38.5169677734375	119.175857543945	87.2373504638672
-516801.28125	-523535.65625	521657.6875	-190224.21875	-18089.576171875	-742.963562011719	309.584869384766	178.144515991211	44.600399017334	-22.4980812072754	178.56591796875	26.1961460113525	96.4946975708008	16.0294933319092
-519306.59375	-523316.875	515653.65625	-172194	-15687.3837890625	-1240.11010742188	270.329711914062	159.053085327148	38.2884140014648	-33.8753356933594	174.328842163086	11.3980255126953	79.8925628662109	-9.46395015716553
-516539.03125	-523753.71875	518689.4375	-141437.453125	-11728.6669921875	-2616.29663085938	273.411041259766	166.363342285156	85.0262451171875	31.6687088012695	199.342666625977	3.19311475753784	61.7622833251953	-76.3233947753906
-518821.84375	-523309.28125	517229.75	-97900.5078125	-11788.84765625	-6572.052734375	247.98014831543	159.02229309082	104.966491699219	2.03071045875549	161.941635131836	-17.5963268280029	48.8195953369141	-140.411239624023
-518186.71875	-523527.6875	517674.5625	-40067.29296875	-15170.0244140625	-11205.79296875	260.951202392578	162.148376464844	123.129592895508	-69.8693771362305	161.771057128906	19.9986763000488	80.9883422851562	-182.29052734375
-515359.09375	-523818.4375	517865.3125	30771.189453125	-18264.962890625	-11880.353515625	242.94677734375	172.270553588867	121.552513122559	-7.29721832275391	181.753677368164	42.7503890991211	65.7873764038086	-212.580520629883
-524881.5625	-522776	517335.1875	112796.8671875	-17523.59375	-11759.763671875	224.69856262207	192.92138671875	124.590309143066	-66.2711181640625	168.264511108398	26.7388668060303	23.4067687988281	-263.824523925781
-403938.9375	-524661.75	517931.46875	208198.078125	-9469.177734375	-15668.8984375	242.996856689453	187.049133300781	176.739105224609	-42.3539505004883	183.268035888672	35.6611785888672	14.9868421554565	-304.440368652344
-168060.890625	-522084.15625	517545.53125	307600.1875	7101.56591796875	-19044.166015625	230.587066650391	184.736831665039	180.451095581055	-45.4039726257324	179.027740478516	54.3880653381348	2.59611940383911	-282.4814453125
35558.9375	-524912.125	518009.0625	425654.1875	30674.732421875	-15001.623046875	227.687545776367	220.575073242188	179.287887573242	-101.581146240234	168.001892089844	69.942008972168	-14.8726758956909	-264.313842773438
