36.00
10/Sep/2025	14:53:39	8000
2.00	36.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22
8552.0732421875	7339.068359375	47.275203704834	172.494766235352	21.577543258667	442.9912109375	139.800888061523	-837.487243652344	124.035507202148	-500.148254394531	116.23078918457	631.161010742188	59.2025146484375	200.283508300781	169.730072021484	75.5856246948242	631.921020507812	94.5160751342773	154.637435913086	207.754638671875	148.9013671875	335.769256591797
-6998.66015625	57432.06640625	-24.0523128509521	182.873626708984	37.7710304260254	439.647064208984	129.723327636719	-832.748657226562	108.65779876709	-489.2734375	115.920791625977	503.008911132812	90.7460708618164	221.811965942383	192.421401977539	46.6565208435059	630.639099121094	90.8599472045898	146.932250976562	269.476470947266	229.179321289062	346.158874511719
13750.0078125	113618.4921875	-102.851432800293	172.494476318359	74.9880142211914	443.908996582031	134.667984008789	-849.9609375	123.942962646484	-481.745849609375	107.314956665039	355.854217529297	117.857749938965	206.311447143555	164.224365234375	70.7783355712891	646.47998046875	94.2232437133789	134.954223632812	325.584716796875	283.328979492188	354.667755126953
65692.078125	158735.578125	-97.4365615844727	163.974578857422	135.985565185547	469.270690917969	157.186386108398	-823.217163085938	127.494499206543	-507.648712158203	114.003761291504	141.056671142578	114.436660766602	239.719131469727	136.834075927734	64.5589904785156	693.37841796875	148.521682739258	138.175277709961	313.900543212891	364.423278808594	395.174133300781
124626.0078125	182316.515625	-49.0680847167969	146.347808837891	219.547454833984	484.766296386719	153.897994995117	-794.351318359375	82.1042861938477	-503.268615722656	109.062072753906	-111.766593933105	117.712173461914	269.397186279297	127.480003356934	21.0169906616211	746.515563964844	191.744018554688	121.798377990723	272.046936035156	423.751129150391	403.302215576172
189555.6875	189260.03125	6.36040639877319	74.352668762207	296.138519287109	526.152099609375	189.270736694336	-782.139831542969	69.1618881225586	-464.029052734375	122.42798614502	-385.139282226562	163.110977172852	282.131927490234	68.4928207397461	31.5277938842773	817.872436523438	243.466644287109	88.1366195678711	220.238800048828	513.80908203125	391.627197265625
256972.40625	184533.1875	60.336009979248	86.4963455200195	251.6123046875	536.480895996094	245.992797851562	-733.567016601562	69.8694000244141	-460.626983642578	129.79069519043	-655.046325683594	186.018157958984	289.473175048828	8.82495212554932	18.9537563323975	902.895751953125	273.145294189453	78.2914199829102	176.839492797852	587.825805664062	389.431030273438
302996.34375	182545.671875	66.9086685180664	77.3493423461914	171.203826904297	486.686340332031	257.757629394531	-745.610595703125	46.9308319091797	-432.871765136719	120.958152770996	-837.965270996094	163.084320068359	260.144805908203	-7.27052354812622	11.3354291915894	975.440734863281	288.852752685547	63.3824501037598	143.471801757812	622.693542480469	394.579803466797
313872.34375	190890.9375	73.9807510375977	73.9302825927734	159.376113891602	465.994323730469	261.470825195312	-775.019287109375	64.2618560791016	-370.019561767578	179.313903808594	-875.279724121094	185.470321655273	201.717819213867	15.8203010559082	16.9035110473633	1014.90698242188	334.957946777344	74.9843292236328	105.243698120117	720.974243164062	395.134643554688
290614.96875	222510.375	87.2544631958008	126.36060333252	131.00910949707	423.444274902344	290.660003662109	-753.624206542969	75.5933609008789	-374.853973388672	201.671646118164	-777.7041015625	166.266067504883	101.967994689941	46.7119331359863	-15.7050790786743	1066.04895019531	305.212585449219	73.5288238525391	130.635971069336	763.334594726562	373.110717773438
226111.53125	279458.65625	109.046241760254	123.343864440918	130.607360839844	375.109039306641	331.032928466797	-750.449584960938	64.3524017333984	-337.348602294922	214.694702148438	-564.51416015625	139.997741699219	-0.587840676307678	65.5822143554688	-1.91276586055756	1069.72424316406	250.123092651367	44.598518371582	198.594192504883	745.34130859375	383.715911865234
131268.875	360328.53125	84.8238906860352	132.375350952148	176.42057800293	348.785247802734	365.650329589844	-727.720642089844	93.713752746582	-296.208953857422	245.671279907227	-247.92399597168	150.131576538086	-69.2448577880859	101.092720031738	-1.42011070251465	1018.03070068359	251.047409057617	27.3575534820557	213.902099609375	768.54736328125	406.935546875
41741.13671875	472222.78125	30.9988079071045	124.388290405273	200.559661865234	346.668701171875	377.764312744141	-703.283447265625	99.353157043457	-313.451416015625	216.616165161133	41.1427192687988	132.348983764648	-114.465347290039	144.416458129883	-1.65677571296692	943.877746582031	227.977294921875	43.1075286865234	227.262268066406	709.528869628906	417.853271484375
-15155.7587890625	532650.9375	19.6930046081543	69.9316558837891	245.104934692383	320.673004150391	353.009948730469	-704.553833007812	79.728271484375	-320.830017089844	211.145538330078	305.607940673828	119.489456176758	-187.085021972656	191.392776489258	13.5293292999268	837.312927246094	197.089904785156	41.2498168945312	210.424697875977	623.416564941406	456.940216064453
6928.35888671875	527883.4375	4.20432901382446	20.4609508514404	265.387908935547	308.694061279297	314.836517333984	-674.867858886719	97.3415985107422	-281.283294677734	185.925415039062	494.260375976562	99.8454818725586	-218.124526977539	232.625473022461	28.9941387176514	706.786315917969	197.556060791016	38.7025299072266	145.300262451172	576.008666992188	482.139923095703
