0.00
10/Sep/2025	14:53:39	8000
2.00	0.00

Channel 1	Channel 2	Channel 3	Channel 4
-35047.34765625	-42735.609375	-14035.5126953125	-5132.94873046875
-16318.99609375	-44306.44140625	-14307.09765625	-5672.15380859375
1988.72155761719	-46206.84765625	-14419.9384765625	-6244.087890625
19950.685546875	-48391.5390625	-14476.4072265625	-6789.0498046875
37485.00390625	-50884.01953125	-14429.5732421875	-7299.12255859375
54472.578125	-53559.9296875	-14280.1650390625	-7860.44384765625
70312.9765625	-56379.44140625	-14091.9208984375	-8413.14453125
84179.234375	-59304.94140625	-13833.1533203125	-8941.98046875
95608.8984375	-62244.01171875	-13517.25390625	-9516.568359375
104192.171875	-65170.44140625	-13160.2529296875	-10110.814453125
109891.421875	-68003.609375	-12807.35546875	-10707.494140625
113087.796875	-70681.46875	-12437.169921875	-11330.2109375
114112.109375	-73104.8828125	-12002.15625	-11969.3193359375
113212.84375	-75242.7265625	-11619.556640625	-12625.3212890625
110348.8046875	-77030.90625	-11262.15234375	-13332.728515625
105346.0703125	-78383.515625	-10862.748046875	-14051.162109375
97948.1171875	-79260.0390625	-10535.95703125	-14829.474609375
88039.34375	-79590.8671875	-10235.728515625	-15640.029296875
75907.3125	-79368.7890625	-9984.38671875	-16442.265625
62040.6484375	-78527.9375	-9819.7216796875	-17257.396484375
47086.47265625	-77003.21875	-9656.671875	-18042.23046875
31617.392578125	-74842.4609375	-9604.171875	-18851.994140625
15879.55078125	-72031.9765625	-9636.1142578125	-19624.939453125
-224.946029663086	-68498.9375	-9646.625	-20382.18359375
-16866.5390625	-64301.19921875	-9748.3701171875	-21169.986328125
-34100.98828125	-59473.45703125	-9909.638671875	-21897.087890625
-51777.7890625	-54029.75	-10057.103515625	-22574.435546875
-69291.1171875	-48011.609375	-10286.9599609375	-23220.22265625
-85845.0703125	-41480.51171875	-10526.2353515625	-23842.8203125
-100738.609375	-34570.48828125	-10730.6845703125	-24430.34375
-113490.578125	-27278.046875	-10965.751953125	-24933.46484375
-124011.203125	-19697.2734375	-11203.7421875	-25366.36328125
-132500.09375	-11960.447265625	-11456.8076171875	-25733.75
-139247.203125	-4074.04956054688	-11663.056640625	-26010.2578125
-144327.859375	3825.25903320312	-11808.583984375	-26210.087890625
-147626.078125	11638.9599609375	-11916.671875	-26289.12109375
-148901.375	19255.537109375	-11969.2197265625	-26269.220703125
-147818.890625	26567.8984375	-11987.162109375	-26167.298828125
-144159.765625	33580.4453125	-11907.8076171875	-25943.611328125
-138036.09375	40145.2109375	-11748.2255859375	-25642.65234375
-129752.359375	46134.72265625	-11507.3828125	-25224.14453125
-119640.2109375	51492.43359375	-11147.0859375	-24714.380859375
-108138.0078125	56183.26953125	-10689.94921875	-24130.517578125
-95288.6015625	60178.95703125	-10083.265625	-23395.4921875
-81022.71875	63339.7578125	-9388.1279296875	-22581.83984375
-65417.54296875	65663.171875	-8576.2275390625	-21710.126953125
-48401.02734375	67117.9765625	-7640.685546875	-20725.25390625
-30176.96484375	67654.7578125	-6677.65478515625	-19651.42578125
-11239.587890625	67342.0234375	-5589.72314453125	-18494.033203125
7770.76806640625	66140.0078125	-4427.93212890625	-17226.767578125
26282.697265625	64040.984375	-3181.2802734375	-15901.025390625
43886.1953125	61094.41015625	-1839.99304199219	-14525.890625
60287.78515625	57338.984375	-499.571319580078	-13054.9765625
75542.7890625	52828	908.087097167969	-11558.283203125
89637.578125	47640.11328125	2355.45947265625	-10070.9814453125
102443.25	41834.81640625	3838.80395507812	-8495.2275390625
113736.625	35501.69921875	5322.06982421875	-6884.9189453125
122947.921875	28731.939453125	6777.875	-5331.98095703125
129629.140625	21640.29296875	8225.408203125	-3737.80029296875
133504.03125	14369.783203125	9576.3876953125	-2139.68334960938
134523.9375	6957.970703125	10847.373046875	-570.600769042969
133107.5	-468.981658935547	12030.0634765625	983.599060058594
129831.640625	-7838.75732421875	13126.8857421875	2453.33642578125
125155.28125	-14997.9365234375	14138.8076171875	3879.39379882812
119330.984375	-21834.986328125	14969.771484375	5246.75048828125
112273.9921875	-28385.015625	15639.2119140625	6527.08642578125
103695.8984375	-34477.38671875	16172.8984375	7739.654296875
93340.34375	-40058.37109375	16544.990234375	8874.279296875
81115.9296875	-45055.265625	16768.306640625	9927.861328125
67370.515625	-49403.3046875	16826.5	10888.3876953125
52697.3359375	-53098.0234375	16714.3828125	11761.427734375
37706.75390625	-56051.33203125	16453.814453125	12565.201171875
22919.23046875	-58291.703125	16032.6162109375	13243.56640625
8464.85546875	-59811.0390625	15486.443359375	13833.345703125
-5763.63427734375	-60584.328125	14820.5166015625	14344.3251953125
-19878.330078125	-60627.6640625	13985.2021484375	14706.865234375
-33792.51953125	-59970.81640625	13052.744140625	15024.8037109375
-47120.9609375	-58603.07421875	12056.15625	15230.96484375
-59399.32421875	-56557.7578125	10930.9638671875	15308.576171875
-70050.8828125	-53932.62109375	9746.90234375	15329.4521484375
-78622.3671875	-50755.91015625	8541.8662109375	15263.2548828125
-84998.2890625	-47063.21875	7264.259765625	15135.4443359375
-89157.6171875	-42903.90625	5988.931640625	14912.01171875
-91276.59375	-38439.515625	4748.34375	14667.4814453125
-91562.171875	-33722.0703125	3542.77783203125	14359.302734375
-89932.0859375	-28780.51171875	2419.95385742188	13948.58203125
-86199.28125	-23756.7421875	1338.59619140625	13522.080078125
-80251.4140625	-18731.388671875	334.236846923828	13047.6533203125
-71970.296875	-13848.244140625	-548.814453125	12574.3984375
-61396.00390625	-9121.0126953125	-1340.787109375	12056.71484375
-48959.5625	-4654.2607421875	-1991.693359375	11544.0361328125
-35178.10546875	-647.236694335938	-2518.8310546875	11064.7841796875
-20549.775390625	2889.44262695312	-2937.08911132812	10535.8408203125
-5423.93701171875	5878.32080078125	-3194.9951171875	10067.140625
10009.919921875	8261.5390625	-3316.71533203125	9627.0546875
25652.740234375	9980.1015625	-3289.89135742188	9193.88671875
41661.05859375	10950.4775390625	-3124.076171875	8771.45703125
57997.8984375	11151.94921875	-2839.41748046875	8336.4267578125
74398.46875	10591.45703125	-2405.74194335938	7936.34619140625
90570.84375	9334.673828125	-1868.14562988281	7554.98046875
105973.9765625	7328.65625	-1241.49890136719	7208.94775390625
120044.09375	4625.11474609375	-525.257690429688	6905.9208984375
132457.4375	1315.658203125	260.159057617188	6588.93603515625
143076.15625	-2578.048828125	1098.70263671875	6290.5498046875
151859.375	-6882.814453125	1962.4150390625	6083.64794921875
158893.984375	-11576.796875	2865.0126953125	5896.3291015625
164227.140625	-16576.337890625	3760.57885742188	5694.51953125
167704.765625	-21720.369140625	4646.24267578125	5523.1689453125
169013.8125	-26983.40625	5546.86865234375	5363.76953125
167783.765625	-32211.962890625	6376.78759765625	5204.2314453125
163827.53125	-37286.86328125	7154.2451171875	5074.08447265625
157179.359375	-42174.015625	7878.6708984375	4949.884765625
148113.609375	-46722.921875	8496.2119140625	4788.44091796875
137109.171875	-50856.49609375	9029.669921875	4625.06396484375
124745.28125	-54506.81640625	9476.9443359375	4457.640625
111335.640625	-57560.24609375	9806.7275390625	4294.11181640625
96890.0078125	-59999.86328125	10002.2294921875	4158.78759765625
81391.0390625	-61735.89453125	10115.3662109375	4013.55981445312
64774.69921875	-62741.1484375	10100.7763671875	3857.39892578125
47184.6796875	-63013.43359375	9913.6689453125	3682.49438476562
29014.541015625	-62548.85546875	9604.5576171875	3492.60205078125
10837.73046875	-61341.6328125	9182.0107421875	3306.65625
-6722.18017578125	-59346.4765625	8626.787109375	3082.01611328125
-23219.484375	-56641.20703125	7930.0009765625	2823.41967773438
-38444.609375	-53267.734375	7165.48779296875	2595.14453125
-52390.5390625	-49280.53515625	6301.47216796875	2347.55395507812
-65068.82421875	-44738.7265625	5282.97509765625	2034.35266113281
-76442.9296875	-39702.31640625	4240.232421875	1754.50012207031
-86311.1015625	-34243.22265625	3187.4208984375	1488.23889160156
-94207.625	-28422.51171875	2012.66723632812	1174.76086425781
-99684.1953125	-22375.287109375	840.207763671875	856.641906738281
-102511.5625	-16177.193359375	-285.332305908203	529.693054199219
-102645.140625	-9902.6708984375	-1459.51428222656	194.070327758789
-100322.3515625	-3688.56860351562	-2617.98486328125	-167.895935058594
-95901.5625	2393.04858398438	-3741.4619140625	-557.805725097656
-89629.8359375	8260.138671875	-4822.11474609375	-927.415893554688
-81628.0546875	13818.30859375	-5846.71630859375	-1373.87976074219
-71901.578125	18971.185546875	-6780.42333984375	-1849.52172851562
-60325.10546875	23670.53515625	-7625.4794921875	-2254.08447265625
-46820.10546875	27863.650390625	-8386.1064453125	-2701.5908203125
-31631.345703125	31391.5390625	-9010.80859375	-3121.03735351562
-15096.275390625	34290.53515625	-9525.1171875	-3491.72338867188
2305.556640625	36521.93359375	-9901.0654296875	-3870.6650390625
19989.595703125	37942.76953125	-10115.4853515625	-4202.068359375
37532.171875	38630.5390625	-10207.8701171875	-4504.43310546875
54648.64453125	38592.07421875	-10180.791015625	-4819.22802734375
71218.6328125	37762.18359375	-10011.158203125	-5107.697265625
87195.59375	36171.87890625	-9698.7578125	-5337.0263671875
102595.5	33905.03515625	-9258.724609375	-5553.0087890625
117165.921875	31010.595703125	-8703.9130859375	-5680.08935546875
130435.9296875	27514.369140625	-8039.5146484375	-5757.50732421875
141975.515625	23484.943359375	-7302.033203125	-5820.81201171875
151200.9375	19008.55859375	-6484.0205078125	-5793.40625
157761.984375	14142.345703125	-5576.3955078125	-5752.2001953125
161682.65625	8972.0751953125	-4633.1845703125	-5673.3642578125
163115.5625	3614.64404296875	-3647.78051757812	-5546.99658203125
162379.640625	-1832.77600097656	-2627.92065429688	-5387.4111328125
159730.84375	-7267.0576171875	-1609.32348632812	-5143.8828125
155200.25	-12617.5400390625	-588.869567871094	-4862.95263671875
148665.578125	-17777.50390625	392.053161621094	-4555.70751953125
139948.640625	-22614.900390625	1301.27368164062	-4168.3505859375
129005.625	-27048.931640625	2159.84326171875	-3738.52587890625
116046.7890625	-31026.05859375	2975.8447265625	-3304.73754882812
101564.5625	-34452.97265625	3701.888671875	-2806.72924804688
86216.8046875	-37300.25	4279.52392578125	-2279.31689453125
70472.0703125	-39540.375	4765.8740234375	-1759.2890625
54451.3515625	-41067.54296875	5126.51025390625	-1195.00524902344
38191.94140625	-41945.47265625	5339.7666015625	-646.7490234375
21595.763671875	-42142.9453125	5452.04638671875	-145.608734130859
4599.37109375	-41635.3359375	5400.90478515625	365.570556640625
-12300.091796875	-40523.28515625	5228.06982421875	853.161315917969
-28469.193359375	-38744.75	4955.74267578125	1273.17956542969
-43320.28515625	-36370.69921875	4577.32177734375	1672.7783203125
-56180.08984375	-33476.85546875	4093.53344726562	2024.16918945312
-66826.171875	-30099.09765625	3525.7158203125	2336.32690429688
-75355.90625	-26367.134765625	2912.31469726562	2637.88891601562
-81911.84375	-22321.796875	2164.07202148438	2842.79272460938
-86690.6875	-18051.640625	1370.58483886719	3013.12377929688
-89753.7578125	-13637.693359375	585.216430664062	3142.72485351562
-90974.3515625	-9189.76953125	-258.786529541016	3207.791015625
-90098.8984375	-4826.4033203125	-1095.39660644531	3223.29321289062
-86916.9140625	-570.929077148438	-1938.80053710938	3174.54248046875
-81305.8671875	3469.68310546875	-2737.09936523438	3103.92236328125
-73350.9453125	7160.09375	-3488.44848632812	2956.57592773438
-63327.578125	10480.5615234375	-4230.375	2759.29125976562
-51469.6640625	13362.755859375	-4847.041015625	2551.62133789062
-38058.67578125	15724.9716796875	-5368.6806640625	2256.95458984375
-23356.310546875	17557.87890625	-5821.11181640625	1873.35668945312
-7481.11572265625	18780.388671875	-6167.33984375	1501.97216796875
9475.31640625	19436.640625	-6459.220703125	1096.38146972656
27379.03125	19471.673828125	-6638.33154296875	651.48974609375
45927.484375	18811.220703125	-6672.3271484375	199.64111328125
64685.79296875	17620.26171875	-6643.333984375	-321.634887695312
83247.59375	15844.880859375	-6534.1025390625	-828.634155273438
101089.3125	13489.6435546875	-6305.62841796875	-1354.47692871094
117671.625	10639.1396484375	-5965.884765625	-1899.52954101562
132716	7267.6396484375	-5552.57177734375	-2413.244140625
146036.859375	3464.59521484375	-5067.2724609375	-2912.15649414062
157608.859375	-726.602111816406	-4479.609375	-3371.41186523438
167463.890625	-5035.04736328125	-3825.36791992188	-3833.90600585938
175594.328125	-9531.556640625	-3129.26928710938	-4236.958984375
181919.703125	-14387.5380859375	-2379.30346679688	-4606.818359375
186173.609375	-19112.501953125	-1605.64416503906	-4947.1943359375
188191.3125	-23730.125	-834.865173339844	-5229.8603515625
187759.5625	-28284.19921875	-74.4254913330078	-5506.7470703125
184887.203125	-32541.755859375	663.525207519531	-5701.640625
179803.140625	-36513.87890625	1356.73291015625	-5884.97412109375
172706.75	-40044.9765625	1998.49719238281	-6028.12646484375
163912.5625	-43113.5546875	2587.18701171875	-6089.07958984375
153420.515625	-45660.58984375	3101.25952148438	-6132.9423828125
141176.375	-47653.94140625	3560.91796875	-6091.6376953125
127264.8828125	-49088.359375	3905.2451171875	-5964.05859375
111804.859375	-49834.6484375	4144.6630859375	-5811.2744140625
95282.8046875	-49973.69921875	4311.14892578125	-5670.6455078125
78301.6875	-49458.7265625	4345.5703125	-5457.71337890625
61451.53515625	-48251.015625	4280.85791015625	-5172.533203125
45191.171875	-46426.8828125	4095.94360351562	-4885.419921875
29648.025390625	-43985.60546875	3788.404296875	-4564.5595703125
14812.787109375	-40989.90234375	3399.80688476562	-4239.74951171875
573.35791015625	-37436.7265625	2925.0107421875	-3914.85888671875
-12994.80078125	-33358.12890625	2318.12670898438	-3524.34423828125
-25588.630859375	-28905.53125	1613.30688476562	-3109.59399414062
-36805.3828125	-24101.072265625	895.500061035156	-2713.1494140625
-46141.28125	-19004.544921875	76.337272644043	-2306.04858398438
-53227.171875	-13752.857421875	-783.415283203125	-1877.93518066406
-57885.77734375	-8415.4541015625	-1647.16357421875	-1390.7109375
-60197.46484375	-3135.56762695312	-2577.14892578125	-932.190795898438
-60416.21484375	1989.02917480469	-3481.59521484375	-454.267822265625
-58696.44140625	6910.2216796875	-4383.20947265625	71.1004180908203
-55127.62890625	11470.8623046875	-5253.568359375	553.108154296875
-49624.3984375	15625.3212890625	-6066.3154296875	1096.85241699219
-41984.25	19372.451171875	-6846.72998046875	1587.54150390625
-32138.33984375	22551.619140625	-7555.22265625	2042.94567871094
-20131.525390625	25238.201171875	-8191.36767578125	2519.49536132812
-6217.16455078125	27463.525390625	-8721.46484375	2963.32348632812
9269.0341796875	29020.5	-9122.111328125	3463.51049804688
25829.953125	30000.509765625	-9459.984375	3940.53393554688
42995.13671875	30343.36328125	-9711.9287109375	4386.7041015625
60438.20703125	29951.84375	-9774.2021484375	4872.005859375
77818.96875	28904.40234375	-9699.392578125	5366.93212890625
95019.390625	27053.359375	-9550.6171875	5847.17236328125
111882.90625	24549.017578125	-9286.197265625	6353.958984375
128150.6640625	21408.396484375	-8837.033203125	6861.05859375
143519.4375	17567.068359375	-8241.01953125	7362.85595703125
157512.171875	13319.2470703125	-7526.1630859375	7874.7255859375
169647.609375	8705.4765625	-6672.251953125	8332.0556640625
179547.625	3879.48950195312	-5748.9462890625	8801.4755859375
187032.703125	-991.292114257812	-4725.64306640625	9295.8291015625
192176.0625	-5828.3662109375	-3636.224609375	9762.0263671875
195173.640625	-10530.173828125	-2484.58935546875	10213.9033203125
196237.0625	-15113.306640625	-1216.26916503906	10665.6181640625
195500.703125	-19475.576171875	63.4526062011719	11092.5
192949.71875	-23584.40234375	1308.38684082031	11461.9951171875
188365.0625	-27423.908203125	2539.19873046875	11803.8720703125
181561.1875	-30928.95703125	3842.380859375	12131.99609375
172548.671875	-34044.82421875	5112.37890625	12414.7509765625
161528.703125	-36662.72265625	6290.52685546875	12623.361328125
148954.125	-38679.40625	7519.97900390625	12793.892578125
135257.171875	-40094.6953125	8686.6943359375	12927.837890625
120710.1015625	-40878.59765625	9783.46875	12969.8955078125
105371.8046875	-40950.4765625	10827.5576171875	12942.5419921875
89256.1015625	-40385.36328125	11758.9765625	12846.8515625
72470.890625	-39182.45703125	12609.78125	12671.8828125
55198.26171875	-37349.0703125	13322.939453125	12465.0986328125
37879.5234375	-35013.64453125	13912.77734375	12157.537109375
21126.5234375	-32174.3984375	14368.072265625	11727.080078125
5424.13232421875	-28894.884765625	14679.6650390625	11250.5654296875
-8890.12109375	-25311.09375	14863.140625	10739.7333984375
-21606.814453125	-21503.021484375	14947.9443359375	10176.8740234375
-32743.80859375	-17542.8671875	14972.84765625	9530.58203125
-42304.02734375	-13472.0517578125	14869.98046875	8845.4794921875
-50227.06640625	-9420.3896484375	14704.7099609375	8110.15771484375
-56268.8125	-5454.28076171875	14474.3447265625	7333.79052734375
-60083.62890625	-1637.36791992188	14131.755859375	6516.744140625
-61492.671875	1967.69421386719	13715.609375	5621.2607421875
-60335.3984375	5394.4453125	13257.943359375	4735.8056640625
-56645.7734375	8623.1650390625	12773.8154296875	3812.72265625
-50671.81640625	11690.2080078125	12227.671875	2830.3564453125
-42733.515625	14529.470703125	11675.99609375	1866.21166992188
-33195.19140625	17200.521484375	11114.9912109375	887.5146484375
-22261.0625	19701.763671875	10531.861328125	-90.1641082763672
-10064.0078125	21824.576171875	9945.7373046875	-1031.34497070312
3347.15234375	23600.2890625	9362.7548828125	-1983.98681640625
18002.634765625	24850.568359375	8837.080078125	-2897.63525390625
33745.76953125	25508.255859375	8329.9482421875	-3702.279296875
50323.859375	25531.0625	7858.4453125	-4513.638671875
67307.0546875	24666.41796875	7435.5830078125	-5290.26611328125
84229.234375	23032.17578125	7026.6708984375	-5933.0205078125
100700.6875	20533.970703125	6623.80615234375	-6530.39453125
116299.9453125	17167.458984375	6256.5244140625	-7058.16015625
130785.6640625	13141.7138671875	5977.45263671875	-7499.61181640625
143947.5625	8415.357421875	5705.90087890625	-7887.81201171875
155679.625	3173.384765625	5497.4306640625	-8206.7177734375
165950.875	-2445.06811523438	5337.3642578125	-8445.986328125
174509.453125	-8284.9072265625	5132.90673828125	-8613.0078125
181024.21875	-14173.8525390625	4956.87060546875	-8718.412109375
185275.890625	-20041.072265625	4821.44775390625	-8733.7470703125
187112.515625	-25669.431640625	4676.6640625	-8669.8759765625
186486.96875	-30980.046875	4451.89501953125	-8535.3896484375
183667.46875	-35833.546875	4182.9716796875	-8361.5283203125
178893.625	-40184.77734375	3887.75561523438	-8132.55322265625
172416.0625	-43990.89453125	3558.67944335938	-7833.2861328125
164452.09375	-47081.96875	3171.43432617188	-7535.7373046875
154909.765625	-49527.19140625	2669.87866210938	-7173.4375
143792.078125	-51278.22265625	2149.38623046875	-6790.00439453125
131146.125	-52326.078125	1590.28527832031	-6432.11181640625
117139.3125	-52731.4140625	885.91259765625	-5991.44970703125
102220.078125	-52414.82421875	127.063629150391	-5572.3056640625
86810.84375	-51426.09375	-680.834716796875	-5225.08447265625
71366.59375	-49804.9453125	-1568.544921875	-4904.24072265625
56160.11328125	-47553.90625	-2498.42065429688	-4622.98486328125
41276.7109375	-44718.375	-3525.90551757812	-4359.9384765625
26893.06640625	-41270.69921875	-4616.40576171875	-4159.37158203125
12987.5087890625	-37320.60546875	-5747.4072265625	-4007.33251953125
-238.032440185547	-32966.671875	-6955.6279296875	-3869.86376953125
-12390.6123046875	-28267.6640625	-8201.287109375	-3782.1865234375
-23167.82421875	-23350.537109375	-9430.2763671875	-3735.51538085938
-32128.21875	-18242.076171875	-10655.6044921875	-3754.6103515625
-39000.19921875	-13051.4970703125	-11868.8154296875	-3849.47973632812
-43731.28125	-7847.28662109375	-13022.9013671875	-4000.78784179688
-46416.13671875	-2698.94067382812	-14124.9267578125	-4220.56298828125
-47176.89453125	2347.31616210938	-15164.58984375	-4501.2373046875
-46151.08203125	7330.6767578125	-16178.2158203125	-4871.8525390625
-43332.90625	12130.546875	-17134.24609375	-5304.740234375
-38594.11328125	16701.220703125	-17965.53515625	-5783.9033203125
-31877.3671875	21080.177734375	-18726.501953125	-6317.0712890625
-23067.5234375	25151.650390625	-19389.353515625	-6860.34033203125
-12256.431640625	28881.501953125	-19955.76171875	-7439.51708984375
262.751068115234	32245.34375	-20444.71484375	-8036.6708984375
14113.0869140625	35085.45703125	-20813.802734375	-8650.5029296875
28908.544921875	37415.94140625	-21080.2578125	-9276.7685546875
44264.64453125	39196.515625	-21200.369140625	-9891.3095703125
59898.57421875	40365.82421875	-21178.978515625	-10512.9306640625
75712.859375	40966.76171875	-21012.30078125	-11133.4970703125
91607.4765625	40927.8125	-20676.7578125	-11717.5380859375
107424.9609375	40223.078125	-20225.453125	-12231.9501953125
122884.234375	38910.94140625	-19621.96875	-12703.9365234375
137675.703125	37027.265625	-18923.291015625	-13133.484375
151314.734375	34534.88671875	-18141.46875	-13536.2265625
163321.3125	31482.408203125	-17276.693359375	-13837.380859375
173504.421875	27946.556640625	-16374.8916015625	-14074.388671875
181799.90625	23977.150390625	-15376.013671875	-14322.810546875
188300.671875	19700.990234375	-14356.2705078125	-14425.732421875
193125.1875	15171.8818359375	-13321.4296875	-14469.83984375
196335.375	10495.6435546875	-12228.107421875	-14470.0693359375
197815.15625	5770.53515625	-11123.3046875	-14343.3681640625
197288.234375	1076.32458496094	-10049.3759765625	-14121.78125
194637.171875	-3465.16577148438	-8961.98046875	-13822.6982421875
189748.109375	-7796.22314453125	-7860.7587890625	-13493.3583984375
182736.8125	-11766.064453125	-6806.1083984375	-13068.3388671875
174009.859375	-15280.2841796875	-5823.27490234375	-12579.796875
163867.359375	-18400.208984375	-4934.62060546875	-12023.0458984375
152652.171875	-21035.5390625	-4115.0263671875	-11356.5556640625
140505.9375	-23019.021484375	-3421.83129882812	-10637.833984375
127368.09375	-24440.947265625	-2838.25024414062	-9854.5537109375
113268.84375	-25338.232421875	-2324.744140625	-9036.0537109375
98340.296875	-25621.123046875	-1866.62683105469	-8169.46533203125
82933.6953125	-25315.72265625	-1480.35998535156	-7261.50732421875
67486.28125	-24494.904296875	-1167.39050292969	-6341.64990234375
52554.26953125	-23208.458984375	-875.145874023438	-5365.982421875
38568.55078125	-21436.919921875	-662.193481445312	-4405.962890625
25605.78125	-19289.873046875	-517.849060058594	-3441.0302734375
13778.61328125	-16828.6875	-428.302429199219	-2430.24243164062
3102.2021484375	-14039.8603515625	-405.707427978516	-1458.65979003906
-6469.60888671875	-11040.36328125	-462.615417480469	-519.200622558594
-14687.9228515625	-7890.0810546875	-594.473022460938	366.733581542969
-21296.7578125	-4595.63134765625	-772.748168945312	1197.13610839844
-26028.705078125	-1254.37780761719	-1020.82458496094	1966.06921386719
-28612.421875	2062.05224609375	-1282.89794921875	2689.8583984375
-29045.9296875	5345.4931640625	-1568.6552734375	3400.80615234375
-27401.662109375	8449.3994140625	-1874.61315917969	4036.81518554688
-23881.05859375	11379.21875	-2166.70947265625	4649.49560546875
-18720.787109375	14120.453125	-2466.45751953125	5176.14306640625
-11943.3828125	16490.92578125	-2661.27075195312	5593.40771484375
-3620.23706054688	18536.986328125	-2786.37548828125	5949.94677734375
6154.5693359375	20205.71484375	-2872.94799804688	6199.51318359375
17408.9765625	21387.388671875	-2863.12646484375	6420.01220703125
30118.880859375	22124.03125	-2824.51147460938	6563.42333984375
43924.796875	22375.400390625	-2711.40551757812	6618.52734375
58475.9609375	22151.888671875	-2522.34106445312	6610.07958984375
73529.34375	21477.044921875	-2278.34008789062	6488.0380859375
88588.8125	20331.751953125	-1933.17321777344	6304.23388671875
103319.765625	18778.251953125	-1542.73767089844	6049.37451171875
117553.9296875	16850.923828125	-1081.69995117188	5742.3720703125
131132.578125	14619.8115234375	-489.867980957031	5381.0791015625
143960.59375	12109.5908203125	155.872497558594	4978.62841796875
155892.9375	9323.458984375	849.293640136719	4599.3935546875
166726.703125	6347.03564453125	1605.33044433594	4212.81494140625
176231.4375	3202.11889648438	2365.4013671875	3829.326171875
184082.671875	-60.7360458374023	3152.8857421875	3451.66821289062
189968.71875	-3425.84423828125	3984.92211914062	3096.11596679688
193835.921875	-6870.6552734375	4819.78125	2742.82958984375
195642.28125	-10267.962890625	5686.91650390625	2417.984375
195496.6875	-13605.984375	6562.966796875	2159.04638671875
193601.46875	-16868.841796875	7413.6181640625	1890.22033691406
189963.609375	-19980.427734375	8281.46484375	1700.41577148438
184575.21875	-22898.68359375	9100.9453125	1557.75280761719
177371.203125	-25529.15625	9886.064453125	1402.61694335938
168312.078125	-27877.54296875	10631.4189453125	1343.54235839844
157546.484375	-29889.072265625	11277.9697265625	1324.23559570312
145408.15625	-31413.224609375	11902.18359375	1379.87866210938
132281.046875	-32465.396484375	12418.0693359375	1530.529296875
118540.734375	-32999.47265625	12825.37109375	1715.46594238281
104512.9453125	-32981.7265625	13182.1328125	1988.572265625
90396.859375	-32400.75	13422.1796875	2313.6865234375
76188.8046875	-31184.359375	13617.9755859375	2657.0751953125
61880.3359375	-29402.248046875	13705.576171875	3044.63891601562
47640.5625	-27097.25390625	13725.15625	3504.994140625
33692.04296875	-24230.54296875	13715.1513671875	3984.08447265625
20413.7421875	-20862.763671875	13556.3310546875	4439.87255859375
8201.4111328125	-17128.55078125	13377.6689453125	4950.974609375
-2694.8486328125	-13060.7109375	13144.591796875	5521.74267578125
-12075.767578125	-8709.560546875	12787.7109375	6065.6240234375
-19889.568359375	-4192.0966796875	12385.349609375	6579.2021484375
-26192.626953125	413.731262207031	11938.861328125	7099.875
-30912.287109375	4989.322265625	11440.7119140625	7656.8564453125
-33845.70703125	9497.865234375	10902.2763671875	8190.47314453125
-34745.8046875	13848.3037109375	10327.5107421875	8644.93359375
-33388.234375	17878.02734375	9716.7822265625	9077.7568359375
-29567.541015625	21527.99609375	9123.4970703125	9459.1240234375
-23325.26171875	24767.634765625	8525.1533203125	9779.09765625
-14987.4931640625	27511.4921875	7966.6630859375	10053.0283203125
-4982.787109375	29691.212890625	7454.3115234375	10301.1015625
6231.42626953125	31271.671875	6956.4462890625	10487.919921875
18320.89453125	32171.318359375	6539.4384765625	10578.146484375
30945.935546875	32506.099609375	6146.896484375	10615.861328125
44136.3359375	32281.5234375	5818.36669921875	10605.4599609375
57973.12109375	31398.611328125	5593.98291015625	10525.7822265625
72283.34375	29986.328125	5439.849609375	10360.9638671875
87103.78125	28072.517578125	5342.0244140625	10144.130859375
102195.1015625	25675.38671875	5338.7421875	9860.2607421875
117078.3828125	22867.345703125	5432.4609375	9517.9541015625
131361.046875	19689.8984375	5563.6826171875	9164.58203125
144691.265625	16211.4921875	5773.39306640625	8767.16015625
156787.921875	12492.857421875	6039.3408203125	8335.130859375
167500.671875	8535.39453125	6349.79052734375	7926.037109375
176766.6875	4399.8759765625	6709.384765625	7495.216796875
184374.046875	214.318496704102	7154.21875	7011.94091796875
190164.78125	-4003.41577148438	7598.99267578125	6547.697265625
193945.453125	-8180.7861328125	8037.7763671875	6160.3740234375
195426.1875	-12253.6943359375	8548.34765625	5785.13720703125
194602.09375	-16144.6728515625	9006.701171875	5391.45068359375
191573.3125	-19738.802734375	9471.7861328125	5036.17578125
186634.375	-23001.4609375	9902.9013671875	4697.92236328125
180228.9375	-25850.9453125	10291.02734375	4385.41064453125
172672.375	-28287.005859375	10669.390625	4134.33056640625
164245.5	-30214.19921875	10936.3154296875	3945.81567382812
154935.09375	-31586.697265625	11185.677734375	3771.96362304688
144650.03125	-32440.87109375	11341.947265625	3666.36376953125
133317.8125	-32679.59375	11377.279296875	3636.1494140625
120803.21875	-32377.169921875	11403.880859375	3607.21801757812
107292.0625	-31509.1796875	11292.1064453125	3651.73022460938
92992.0625	-30061.703125	11068.638671875	3739.40551757812
78102.0390625	-28125.681640625	10806.84765625	3842.76318359375
62969.80078125	-25682.5703125	10393.6728515625	3991.59521484375
47802.90234375	-22796.62109375	9857.45703125	4184.00390625
32925.4296875	-19534.275390625	9261.9111328125	4425.7734375
