16.00
10/Sep/2025	14:53:39	8000
2.00	16.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28	Channel 29	Channel 30	Channel 31	Channel 32	Channel 33	Channel 34	Channel 35	Channel 36
-10608.662109375	26264.845703125	-2565.19213867188	-1797.5361328125	4110.43115234375	1488.85852050781	3852.6630859375	481.017669677734	-2806.55078125	-1845.3779296875	879.137329101562	2247.67797851562	-1049.02770996094	499.537445068359	-806.512145996094	1543.50915527344	827.999145507812	337.653533935547	-1497.74633789062	2039.48010253906	177.886367797852	-206.314407348633	675.248901367188	239.456634521484	1243.13146972656	44.4194984436035	920.008483886719	163.759323120117	-688.408874511719	956.129272460938	904.210266113281	-154.58544921875	-33.0972595214844	-1693.04235839844	-964.858520507812	-2956.72534179688
-9757.423828125	27436.119140625	-2550.76904296875	-1819.486328125	4349.36474609375	1682.57165527344	3870.9931640625	421.236022949219	-2546.70434570312	-2084.56689453125	684.148620605469	2109.75732421875	-1063.09924316406	678.736450195312	-848.039306640625	1490.90893554688	679.676696777344	336.574005126953	-1618.32604980469	2281.25170898438	158.609680175781	-51.9863929748535	627.3076171875	229.983016967773	1424.63513183594	63.8018417358398	1004.43859863281	162.084075927734	-684.081848144531	1044.10949707031	909.352844238281	-166.023147583008	21.2535285949707	-1652.18237304688	-914.270935058594	-2943.72387695312
-8738.5576171875	28212.33203125	-2480.0458984375	-1789.69165039062	4544.17333984375	1842.50854492188	3782.34790039062	398.707946777344	-2240.830078125	-2242.30395507812	467.622650146484	1995.29077148438	-1074.42761230469	883.55908203125	-856.64111328125	1415.19189453125	505.751800537109	353.216064453125	-1733.07263183594	2490.56713867188	164.393524169922	124.970916748047	608.873168945312	212.013763427734	1599.39086914062	84.1569366455078	1120.79467773438	162.407806396484	-633.991271972656	1149.43054199219	931.502868652344	-158.74348449707	92.8219680786133	-1647.53662109375	-831.712463378906	-2916.52514648438
-7603.1318359375	28577.009765625	-2427.68920898438	-1771.35815429688	4643.06201171875	2009.37841796875	3649.19555664062	382.592407226562	-1954.2294921875	-2336.73852539062	246.725448608398	1860.7470703125	-1107.86950683594	1121.92785644531	-850.035888671875	1316.63244628906	322.422943115234	437.997039794922	-1901.67370605469	2603.33081054688	182.247192382812	285.26220703125	575.475158691406	231.111221313477	1752.57360839844	87.1629180908203	1209.88830566406	159.482315063477	-612.356811523438	1216.34606933594	896.882385253906	-143.800750732422	120.799034118652	-1623.07580566406	-791.086120605469	-2897.27197265625
-6337.265625	28511.123046875	-2357.46166992188	-1645.14929199219	4666.7275390625	2138.228515625	3426.44360351562	321.618347167969	-1662.78051757812	-2401.92578125	-0.0443398244678974	1708.91918945312	-1169.29296875	1348.30407714844	-851.483703613281	1200.50244140625	168.161956787109	536.157958984375	-2065.44189453125	2733.73559570312	195.491516113281	497.044311523438	578.981018066406	204.372360229492	1868.11279296875	114.118812561035	1241.58435058594	116.266342163086	-568.103637695312	1266.68054199219	886.945495605469	-162.234085083008	80.6906661987305	-1573.8427734375	-744.036499023438	-2873.58862304688
-4977.90380859375	28010.666015625	-2243.248046875	-1487.28405761719	4648.24169921875	2225.98583984375	3167.92529296875	291.155609130859	-1335.30285644531	-2409.16137695312	-229.412734985352	1587.27868652344	-1242.138671875	1572.55102539062	-824.9521484375	1076.33984375	-1.10336780548096	582.379638671875	-2246.61206054688	2812.44995117188	223.402572631836	642.753662109375	528.451354980469	183.98698425293	1933.57995605469	121.147163391113	1277.64526367188	103.962516784668	-530.086303710938	1333.82397460938	879.808837890625	-175.571350097656	6.54700756072998	-1509.81665039062	-674.200561523438	-2845.30102539062
-3552.427734375	27073.36328125	-2140.48413085938	-1353.34094238281	4517.36572265625	2338.21533203125	2865.12768554688	261.832489013672	-1055.27062988281	-2292.84057617188	-481.445953369141	1478.71716308594	-1350.32641601562	1792.11181640625	-750.114990234375	942.632629394531	-168.151718139648	649.052185058594	-2480.18310546875	2785.52734375	252.125106811523	759.395874023438	453.751800537109	190.455032348633	2014.10229492188	118.761337280273	1338.58483886719	109.024658203125	-515.063903808594	1359.52490234375	858.931945800781	-166.568725585938	-122.968399047852	-1461.19750976562	-633.457946777344	-2810.46801757812
-2096.87060546875	25783.984375	-2023.19970703125	-1127.68298339844	4317.30712890625	2384.67041015625	2462.10986328125	208.4736328125	-779.106872558594	-2136.595703125	-709.240600585938	1342.27746582031	-1383.78955078125	2041.79016113281	-654.6181640625	851.918640136719	-297.162841796875	735.579345703125	-2661.32885742188	2765.59790039062	272.946502685547	924.4296875	430.461761474609	190.677139282227	2098.83325195312	131.896957397461	1348.16772460938	91.4561538696289	-470.867858886719	1365.1435546875	825.589050292969	-145.371322631836	-301.858734130859	-1429.4775390625	-570.193908691406	-2805.17895507812
-610.344543457031	24122.380859375	-1879.57690429688	-892.110717773438	4061.05053710938	2399.0771484375	2034.99206542969	225.091766357422	-465.368286132812	-1980.82006835938	-905.384521484375	1218.53308105469	-1431.75256347656	2250.51635742188	-575.238586425781	777.919555664062	-452.207214355469	761.635070800781	-2851.43481445312	2728.767578125	275.697479248047	1054.52331542969	387.149291992188	161.217437744141	2109.11645507812	149.982360839844	1360.04479980469	109.037460327148	-479.824249267578	1374.68273925781	765.038208007812	-139.247863769531	-519.499450683594	-1363.07629394531	-511.11962890625	-2792.00366210938
918.652587890625	22098.8515625	-1741.7880859375	-623.606018066406	3725.57543945312	2384.19580078125	1569.58178710938	173.509063720703	-168.615692138672	-1723.22595214844	-1142.6201171875	1151.31811523438	-1531.29187011719	2430.45043945312	-462.785675048828	680.428283691406	-565.035461425781	791.239074707031	-3026.4716796875	2616.05737304688	304.665985107422	1188.74426269531	348.036987304688	125.624252319336	2102.65014648438	146.535263061523	1418.88159179688	107.239288330078	-464.189147949219	1349.58251953125	764.926940917969	-114.667274475098	-780.658813476562	-1296.24597167969	-493.266082763672	-2732.0380859375
2380.14819335938	19770.3984375	-1637.51879882812	-353.785003662109	3335.23168945312	2311.29760742188	1038.32397460938	104.554946899414	65.5172271728516	-1395.66918945312	-1312.5224609375	1079.62329101562	-1561.90808105469	2655.48388671875	-336.206512451172	636.39892578125	-621.937072753906	813.168579101562	-3147.32006835938	2452.9130859375	321.444061279297	1346.91186523438	301.046020507812	137.577865600586	2124.13159179688	172.113616943359	1438.19958496094	96.0557098388672	-421.534790039062	1311.45275878906	776.523498535156	-114.778778076172	-1012.07855224609	-1258.84252929688	-414.466735839844	-2709.80541992188
3768.51391601562	17189.0234375	-1459.86804199219	-64.1436996459961	2854.22924804688	2255.53149414062	482.705139160156	146.708618164062	288.891021728516	-1055.32141113281	-1486.34948730469	1042.537109375	-1629.44421386719	2834.16870117188	-215.230239868164	643.447143554688	-697.720092773438	771.725891113281	-3284.1455078125	2300.26708984375	324.130401611328	1443.798828125	278.400146484375	93.5833587646484	2153.1337890625	222.863494873047	1435.35485839844	80.3596115112305	-378.526062011719	1266.17065429688	743.680541992188	-96.9048233032227	-1289.27709960938	-1168.84497070312	-358.994293212891	-2696.03442382812
5107.25537109375	14372.662109375	-1307.67724609375	245.532333374023	2320.16137695312	2181.16821289062	-75.8352737426758	165.561218261719	511.721343994141	-674.244750976562	-1694.06909179688	1049.23059082031	-1655.20227050781	3000.63134765625	-56.4229545593262	615.154724121094	-773.770935058594	744.468383789062	-3355.10083007812	2102.556640625	348.460205078125	1543.69641113281	259.294281005859	74.1304092407227	2156.14599609375	194.796127319336	1497.53723144531	87.130241394043	-328.998443603516	1201.89318847656	730.184326171875	-46.6636619567871	-1574.33679199219	-1093.53796386719	-327.163909912109	-2655.08666992188
6298.57373046875	11354.2470703125	-1204.09545898438	518.594482421875	1761.97985839844	2103.37548828125	-659.02880859375	171.943466186523	655.942687988281	-243.859390258789	-1784.46520996094	1049.330078125	-1641.00891113281	3135.59619140625	99.009407043457	620.445556640625	-826.982482910156	703.336547851562	-3364.16552734375	1839.63903808594	359.705169677734	1689.10876464844	245.794815063477	92.9134292602539	2130.64916992188	210.312026977539	1557.42578125	69.2929534912109	-293.839965820312	1137.77563476562	716.099548339844	-68.0811080932617	-1803.77514648438	-1044.87683105469	-289.8525390625	-2627.18115234375
7344.2802734375	8241.7978515625	-1073.67492675781	822.632263183594	1156.24865722656	1995.20886230469	-1232.51440429688	161.827835083008	803.858215332031	215.384918212891	-1863.52551269531	1101.65930175781	-1661.84350585938	3252.05004882812	248.730606079102	691.947998046875	-842.212097167969	593.698852539062	-3390.9453125	1654.0087890625	355.616180419922	1761.09924316406	277.709411621094	60.5608367919922	2122.615234375	245.7958984375	1590.45397949219	1.46473467350006	-216.205780029297	1075.70532226562	696.031677246094	-67.1853866577148	-2042.01599121094	-927.920837402344	-261.82275390625	-2568.96069335938
8222.7646484375	5068.72802734375	-973.739807128906	1075.63342285156	536.677917480469	1846.06469726562	-1771.47680664062	150.910781860352	906.931213378906	685.413818359375	-1964.45104980469	1153.97204589844	-1630.78820800781	3344.94750976562	423.709350585938	813.84814453125	-848.193420410156	493.441802978516	-3366.72192382812	1415.83215332031	348.907684326172	1795.29736328125	257.298828125	51.664852142334	2126.76025390625	228.595550537109	1657.2333984375	-9.0969877243042	-178.7216796875	993.799194335938	691.017761230469	-56.6758575439453	-2241.63793945312	-851.481689453125	-203.625289916992	-2510.84521484375
8885.3056640625	1897.15979003906	-832.089172363281	1304.12609863281	-117.968688964844	1712.26745605469	-2341.23779296875	176.961242675781	957.681457519531	1178.67639160156	-2008.80822753906	1237.69091796875	-1630.70751953125	3357.11474609375	597.985412597656	972.554382324219	-833.363952636719	390.529632568359	-3284.11499023438	1135.1064453125	357.654937744141	1840.61462402344	263.149322509766	21.9307098388672	2103.72094726562	255.886428833008	1701.92443847656	-22.2485694885254	-135.903915405273	887.647521972656	657.2958984375	-58.170597076416	-2473.94555664062	-786.232238769531	-191.252227783203	-2473.28393554688
9418.56640625	-1225.26208496094	-743.576171875	1549.50439453125	-763.209167480469	1569.40344238281	-2870.04272460938	197.816543579102	1025.09069824219	1678.02404785156	-2027.91259765625	1338.75463867188	-1596.98095703125	3380.82202148438	737.843872070312	1100.22729492188	-835.656494140625	238.221603393555	-3222.1328125	961.38232421875	361.08251953125	1827.02514648438	260.097259521484	-11.3705825805664	2059.63671875	301.084899902344	1757.72424316406	-56.4922142028809	-81.4022598266602	815.679077148438	625.14404296875	-44.7361755371094	-2665.140625	-671.270324707031	-162.209243774414	-2427.64721679688
9723.216796875	-4259.98779296875	-673.040771484375	1757.74987792969	-1413.27697753906	1394.50439453125	-3349.10961914062	259.302398681641	1048.2646484375	2126.2236328125	-2011.67993164062	1427.4287109375	-1516.15747070312	3361.71044921875	875.935607910156	1286.70666503906	-860.424438476562	75.6268539428711	-3156.23828125	717.606079101562	360.277496337891	1779.84765625	231.41764831543	-19.9647235870361	2038.32263183594	298.149017333984	1801.81860351562	-66.6876068115234	-75.0048217773438	736.866760253906	612.931823730469	-43.2264556884766	-2772.45239257812	-572.574340820312	-128.779006958008	-2364.50048828125
9806.625	-7129.86279296875	-533.614379882812	1963.21398925781	-2061.1103515625	1233.28039550781	-3791.35083007812	305.924499511719	1064.12573242188	2583.6767578125	-1960.73815917969	1614.06811523438	-1447.54833984375	3286.9296875	1045.27697753906	1502.57946777344	-810.694946289062	-63.8786087036133	-3059.60205078125	458.910919189453	363.677337646484	1748.41491699219	275.596282958984	-50.9071426391602	2020.216796875	299.82470703125	1775.11706542969	-87.5415115356445	-49.4660491943359	618.2998046875	600.3720703125	-25.696102142334	-2872.48095703125	-478.334991455078	-133.065628051758	-2287.62646484375
9759.833984375	-9775.0634765625	-473.910278320312	2136.15551757812	-2619.732421875	1098.25939941406	-4156.177734375	319.709899902344	1045.24621582031	3059.9541015625	-1914.58337402344	1794.07067871094	-1337.51452636719	3156.13671875	1179.76257324219	1675.93115234375	-762.190612792969	-194.522994995117	-2928.396484375	257.214599609375	336.60498046875	1692.26025390625	261.212554931641	-87.3470230102539	1995.44873046875	358.314483642578	1764.12609863281	-85.1735305786133	-46.8404808044434	561.134399414062	586.32421875	-34.3599586486816	-2938.47119140625	-386.996276855469	-107.829612731934	-2215.58251953125
9471.8876953125	-12185.068359375	-445.736267089844	2277.703125	-3183.857421875	939.457275390625	-4504.748046875	427.582183837891	1014.74719238281	3473.74438476562	-1830.07470703125	1980.13220214844	-1265.81799316406	2957.17211914062	1335.86865234375	1868.51123046875	-744.060607910156	-337.236145019531	-2806.09448242188	-14.8625440597534	359.716369628906	1572.15783691406	263.209197998047	-95.2409210205078	1961.83337402344	367.366821289062	1777.09680175781	-68.1878204345703	-25.6513614654541	496.631744384766	584.557189941406	-68.1634292602539	-3015.01245117188	-295.843658447266	-53.0763282775879	-2136.2412109375
8968.6669921875	-14281.5400390625	-396.030181884766	2405.14794921875	-3707.54956054688	808.576354980469	-4785.28515625	520.440124511719	954.266052246094	3853.04736328125	-1712.53173828125	2214.05322265625	-1205.54602050781	2754.36401367188	1512.81872558594	2104.78369140625	-685.119323730469	-462.680786132812	-2701.02587890625	-249.26188659668	400.628814697266	1450.04235839844	275.897125244141	-107.546005249023	1907.28491210938	390.931243896484	1735.9716796875	-91.0053253173828	16.4969387054443	410.336212158203	635.969482421875	-92.1479415893555	-3024.95727539062	-188.396820068359	-47.2790908813477	-2047.81567382812
8265.2978515625	-16035.609375	-347.085327148438	2501.07275390625	-4166.04248046875	696.108032226562	-4949.580078125	563.095581054688	853.209899902344	4165.48828125	-1605.1533203125	2458.24829101562	-1123.29052734375	2520.95190429688	1629.83862304688	2358.1796875	-623.392700195312	-521.274475097656	-2580.48193359375	-452.654602050781	383.636566162109	1347.81494140625	262.480865478516	-125.067733764648	1903.76696777344	450.866394042969	1691.81506347656	-117.446441650391	35.1327438354492	397.692199707031	676.197814941406	-101.533401489258	-3003.60498046875	-116.020812988281	-71.9301452636719	-1965.07482910156
7396.724609375	-17471.99609375	-305.469360351562	2569.17504882812	-4589.15234375	570.473999023438	-5062.08935546875	655.234191894531	744.040161132812	4431.66796875	-1469.57934570312	2756.36328125	-1041.20556640625	2237.83862304688	1769.81848144531	2590.66162109375	-569.742736816406	-541.535278320312	-2435.51953125	-688.252258300781	409.327941894531	1204.037109375	294.866882324219	-134.995178222656	1907.46594238281	408.83544921875	1722.56518554688	-122.325454711914	77.3512496948242	376.141662597656	702.369018554688	-117.841995239258	-2997.74829101562	-46.6815795898438	-29.8215446472168	-1883.3095703125
6382.13623046875	-18481.443359375	-303.204193115234	2605.07299804688	-4907.4990234375	487.248352050781	-5111.0947265625	721.19384765625	605.191101074219	4662.3857421875	-1311.69982910156	3055.96240234375	-947.429626464844	1915.80822753906	1873.94750976562	2871.27905273438	-502.82763671875	-534.14013671875	-2253.228515625	-907.832397460938	400.02490234375	1070.52172851562	285.049743652344	-142.083358764648	1868.73120117188	425.84130859375	1705.06225585938	-119.49055480957	95.611213684082	351.454772949219	773.3203125	-145.381149291992	-2935.990234375	53.5153121948242	-7.53350353240967	-1785.67211914062
5244.14990234375	-19063.806640625	-316.055877685547	2627.83081054688	-5172.63232421875	399.803070068359	-5083.66064453125	831.886840820312	486.838989257812	4791.19970703125	-1134.00439453125	3347.87182617188	-893.621520996094	1574.00256347656	1926.20947265625	3182.74780273438	-426.926391601562	-482.596252441406	-2093.19970703125	-1113.28393554688	393.225952148438	932.486206054688	288.858520507812	-107.38321685791	1900.8701171875	485.652679443359	1677.59521484375	-131.293609619141	110.510948181152	394.863250732422	800.406860351562	-155.029907226562	-2867.9267578125	112.474647521973	-22.0325508117676	-1664.52941894531
4023.5400390625	-19230.248046875	-328.581298828125	2583.38842773438	-5370.0185546875	344.482208251953	-5021.45654296875	939.737548828125	332.686645507812	4884.29638671875	-946.717651367188	3646.41723632812	-806.163635253906	1223.7685546875	1997.99377441406	3483.70068359375	-335.154327392578	-429.648651123047	-1930.19165039062	-1296.30493164062	422.416778564453	772.225463867188	275.193878173828	-139.20622253418	1948.38305664062	475.529266357422	1683.64697265625	-121.912071228027	149.478225708008	427.12353515625	857.109313964844	-205.309906005859	-2758.95336914062	154.700973510742	-21.2193222045898	-1536.32104492188
2674.048828125	-19019.9453125	-371.304718017578	2528.0595703125	-5436.2578125	326.005004882812	-4842.6181640625	979.405456542969	146.450164794922	4903.10986328125	-770.748413085938	3917.55981445312	-672.62744140625	878.447387695312	2033.91381835938	3808.70166015625	-255.422317504883	-363.430358886719	-1751.20947265625	-1451.9375	385.499542236328	653.464599609375	273.21728515625	-177.709915161133	1940.51892089844	518.757690429688	1651.12902832031	-136.922393798828	156.884384155273	457.542602539062	923.376525878906	-234.071395874023	-2657.76611328125	202.362670898438	-21.2868022918701	-1426.45715332031
1288.84265136719	-18378.580078125	-440.742523193359	2484.47583007812	-5497.7314453125	283.762847900391	-4596.42822265625	1111.84594726562	-29.973295211792	4842.15283203125	-580.195495605469	4151.732421875	-561.797546386719	516.294128417969	2078.90307617188	4128.59423828125	-179.902450561523	-293.482513427734	-1603.82238769531	-1531.53295898438	348.408447265625	498.129089355469	296.454223632812	-165.696105957031	1974.91137695312	523.85986328125	1610.15197753906	-170.157318115234	170.923782348633	559.190795898438	954.149291992188	-257.356292724609	-2592.92895507812	264.410705566406	-38.6875381469727	-1323.97290039062
-146.438613891602	-17267.4921875	-485.053436279297	2372.14453125	-5495.36572265625	301.030822753906	-4341.498046875	1222.66198730469	-198.950485229492	4754.67724609375	-385.342559814453	4395.70166015625	-437.409515380859	170.355117797852	2094.14526367188	4449.50537109375	-101.584930419922	-244.973037719727	-1445.18981933594	-1576.50671386719	302.891357421875	303.044525146484	237.950424194336	-188.059173583984	2010.96435546875	509.124786376953	1537.4873046875	-181.61506652832	161.28791809082	663.080810546875	1044.82849121094	-308.041656494141	-2500.95092773438	335.378204345703	-57.2021446228027	-1179.35815429688
-1653.50219726562	-15823.857421875	-541.192016601562	2261.96630859375	-5330.08447265625	308.777984619141	-4001.58959960938	1283.13720703125	-352.045562744141	4579.20263671875	-218.063095092773	4594.6162109375	-285.554473876953	-141.458251953125	2078.25268554688	4732.3134765625	-49.7941017150879	-189.65461730957	-1283.76171875	-1578.00170898438	259.866577148438	145.28125	217.620239257812	-173.436965942383	2028.19140625	564.837463378906	1477.94189453125	-205.809524536133	165.354522705078	775.033203125	1076.63537597656	-321.776947021484	-2424.66040039062	382.501953125	-73.5393753051758	-1013.63659667969
-3151.42797851562	-13995.279296875	-616.879028320312	2107.39306640625	-5173.3681640625	311.786987304688	-3642.6494140625	1364.03784179688	-485.218017578125	4341.951171875	-37.6074867248535	4760.05126953125	-108.69953918457	-448.325958251953	2088.03002929688	4937.59521484375	-4.01994466781616	-132.598052978516	-1175.21228027344	-1494.8232421875	217.897705078125	-54.9690361022949	223.427291870117	-192.693344116211	2064.72509765625	571.100646972656	1413.96508789062	-208.708129882812	199.942016601562	896.326843261719	1125.03442382812	-390.582855224609	-2347.65307617188	458.423248291016	-96.9866943359375	-859.702758789062
-4622.72119140625	-11841.0498046875	-660.306762695312	1947.65270996094	-4922.90234375	370.174438476562	-3214.5478515625	1428.21752929688	-604.789184570312	4063.42919921875	170.625335693359	4952.78173828125	72.2335586547852	-704.873840332031	2053.8759765625	5122.583984375	14.1488132476807	-92.8732452392578	-1079.19982910156	-1406.40258789062	161.025817871094	-289.655029296875	190.781616210938	-199.184997558594	2082.4208984375	549.986511230469	1335.62609863281	-224.587921142578	178.989212036133	1037.34033203125	1207.11376953125	-410.464141845703	-2246.29663085938	532.344848632812	-91.8105239868164	-704.202941894531
-6010.0625	-9402.431640625	-696.724548339844	1814.48803710938	-4588.09521484375	425.265625	-2713.91137695312	1506.34753417969	-720.723388671875	3708.78881835938	344.415832519531	5074.93115234375	247.145874023438	-922.99560546875	2042.5888671875	5245.43212890625	3.0136890411377	-19.9003639221191	-960.137084960938	-1295.85192871094	84.4780960083008	-457.920257568359	183.255126953125	-178.084014892578	2119.30126953125	561.071105957031	1285.85522460938	-232.263244628906	180.455001831055	1245.10803222656	1238.83044433594	-434.1318359375	-2142.20043945312	571.869384765625	-101.433166503906	-563.228210449219
-7294.998046875	-6708.63818359375	-757.917724609375	1605.96411132812	-4247.20947265625	508.282806396484	-2222.50854492188	1564.38488769531	-818.53662109375	3333.6728515625	499.805725097656	5215.2265625	404.956573486328	-1127.7568359375	2010.28845214844	5283.16845703125	17.2214469909668	75.0045852661133	-852.2890625	-1111.4931640625	32.2458038330078	-637.230773925781	186.55615234375	-192.061660766602	2156.203125	562.37744140625	1201.47705078125	-252.020782470703	225.111907958984	1396.13989257812	1298.26831054688	-540.588439941406	-2058.97485351562	642.168762207031	-152.251586914062	-390.715454101562
-8437.345703125	-3868.94213867188	-847.706787109375	1425.16979980469	-3784.26586914062	628.303588867188	-1700.22631835938	1632.73718261719	-901.259582519531	2913.69506835938	641.541259765625	5363.69970703125	592.245971679688	-1332.79016113281	1935.47302246094	5294.3134765625	11.389307975769	144.943359375	-760.748168945312	-904.117797851562	3.89314103126526	-812.056884765625	178.07861328125	-185.61669921875	2169.91430664062	543.06640625	1132.95300292969	-298.759246826172	258.715637207031	1554.89184570312	1350.56030273438	-561.881286621094	-1936.65734863281	705.771789550781	-171.076629638672	-209.899627685547
-9397.2060546875	-850.636169433594	-895.728576660156	1263.01391601562	-3284.88452148438	740.546325683594	-1160.31018066406	1673.01953125	-923.021667480469	2463.8525390625	756.447509765625	5450.36669921875	794.336853027344	-1487.56188964844	1884.05493164062	5265.5732421875	-54.8469276428223	272.112091064453	-667.644714355469	-706.1083984375	-58.2959403991699	-926.599426269531	196.701232910156	-198.208145141602	2221.33520507812	535.855773925781	1104.12707519531	-319.934722900391	278.970886230469	1762.568359375	1399.63244628906	-591.990051269531	-1827.83044433594	749.960021972656	-167.47932434082	-85.0406723022461
-10208.091796875	2235.42065429688	-926.59619140625	1078.83825683594	-2787.90771484375	837.802001953125	-625.504211425781	1683.96997070312	-938.9814453125	2007.03845214844	875.742980957031	5509.44873046875	957.040954589844	-1589.1142578125	1790.234375	5199.12890625	-118.534286499023	414.963806152344	-565.38916015625	-442.9658203125	-84.6312484741211	-1035.01684570312	197.839630126953	-211.978042602539	2276.54736328125	492.132598876953	1062.92431640625	-352.985900878906	320.980499267578	1915.93542480469	1475.52258300781	-654.204406738281	-1752.67407226562	809.165954589844	-191.526809692383	50.7643661499023
-10869.06640625	5342.40283203125	-984.411804199219	889.715576171875	-2262.15405273438	1017.10266113281	-101.368629455566	1711.63806152344	-939.854431152344	1501.25305175781	978.606750488281	5513.390625	1117.72375488281	-1696.9921875	1700.10119628906	5102.1953125	-192.619491577148	551.590393066406	-441.999450683594	-150.208404541016	-130.597396850586	-1119.8701171875	173.873733520508	-235.811630249023	2295.92578125	431.790313720703	1018.17791748047	-386.299957275391	349.282073974609	2122.16479492188	1534.12658691406	-681.824157714844	-1635.89709472656	862.209289550781	-191.282638549805	218.149749755859
-11327.7177734375	8462.7685546875	-988.765808105469	689.421630859375	-1681.146484375	1200.84020996094	415.961547851562	1701.05102539062	-886.0771484375	1010.75122070312	1022.64764404297	5514.77978515625	1281.04504394531	-1790.27587890625	1583.52624511719	5026.6552734375	-273.704833984375	765.42236328125	-323.665863037109	121.891143798828	-175.274444580078	-1198.64404296875	159.191558837891	-230.373138427734	2324.35913085938	413.609954833984	985.013732910156	-399.135711669922	359.511291503906	2300.666015625	1560.81958007812	-735.885803222656	-1565.91040039062	922.481384277344	-188.288543701172	349.870910644531
-11569.4404296875	11464.0478515625	-962.512145996094	545.190734863281	-1113.59350585938	1317.49865722656	908.056945800781	1714.39636230469	-837.078674316406	506.295196533203	1026.83190917969	5429.1826171875	1448.33850097656	-1844.21057128906	1419.21789550781	4974.0234375	-363.923919677734	945.869873046875	-225.672515869141	407.267700195312	-195.634796142578	-1280.42541503906	142.091690063477	-219.35710144043	2386.3212890625	340.750854492188	987.239318847656	-422.694427490234	383.4306640625	2444.56591796875	1608.82373046875	-787.902282714844	-1467.90856933594	958.123596191406	-190.330215454102	494.103790283203
-11636.0302734375	14332.1123046875	-958.824768066406	384.930786132812	-567.642517089844	1492.48754882812	1366.70104980469	1719.01257324219	-720.280700683594	14.0683794021606	1029.53344726562	5274.5693359375	1575.0087890625	-1837.92236328125	1268.78686523438	4881.2265625	-473.318145751953	1107.74670410156	-94.3561630249023	737.892883300781	-253.123657226562	-1321.9931640625	148.528198242188	-230.070281982422	2405.7470703125	279.781707763672	980.236877441406	-439.206146240234	404.952697753906	2655.064453125	1634.61804199219	-856.542663574219	-1365.22839355469	973.098327636719	-183.148498535156	627.704406738281
-11494.8076171875	17039.23828125	-929.352600097656	248.39892578125	9.79368209838867	1664.27917480469	1792.37231445312	1689.60363769531	-577.293884277344	-473.833709716797	1052.15673828125	5104.8642578125	1718.35766601562	-1835.150390625	1070.92456054688	4789.9072265625	-568.132690429688	1317.52185058594	21.7331447601318	1053.65197753906	-299.615356445312	-1332.64624023438	139.285949707031	-223.130950927734	2379.96435546875	281.385162353516	957.688903808594	-436.856536865234	413.629486083984	2792.70581054688	1656.93786621094	-926.987121582031	-1283.70446777344	1026.013671875	-191.6845703125	685.567565917969
-11111.267578125	19502.26171875	-874.003356933594	180.255828857422	484.368347167969	1785.79650878906	2135.7421875	1681.63269042969	-419.569732666016	-964.9482421875	1033.07104492188	4864.6708984375	1870.05432128906	-1820.39929199219	839.995910644531	4716.33056640625	-727.192321777344	1531.37255859375	100.460411071777	1295.95556640625	-367.165802001953	-1307.10766601562	123.510955810547	-259.115936279297	2370.92626953125	246.523788452148	958.293701171875	-462.272491455078	457.320251464844	2932.65625	1693.361328125	-938.168823242188	-1101.71716308594	1086.07763671875	-168.200576782227	810.80126953125
-10532.5908203125	21681.90625	-797.442321777344	95.5930862426758	938.9609375	1931.70056152344	2438.76098632812	1658.97229003906	-220.115600585938	-1381.91418457031	959.673828125	4610.6455078125	2012.32397460938	-1776.29345703125	587.189208984375	4661.5107421875	-912.739624023438	1750.07666015625	138.453155517578	1569.97180175781	-434.871032714844	-1243.61450195312	113.272750854492	-294.224945068359	2403.17797851562	237.977890014648	949.28662109375	-496.712829589844	553.28466796875	3093.33276367188	1660.33227539062	-975.81591796875	-949.219848632812	1149.35070800781	-142.729598999023	942.156127929688
-9779.240234375	23521.025390625	-672.034851074219	51.0829200744629	1450.00646972656	2068.37109375	2695.77587890625	1625.369140625	-50.2210159301758	-1781.28063964844	893.664001464844	4357.0341796875	2198.681640625	-1688.02966308594	325.414428710938	4567.67333984375	-1078.53784179688	1912.24365234375	161.870910644531	1815.81750488281	-490.799224853516	-1167.55969238281	110.226737976074	-301.623504638672	2407.43774414062	205.813613891602	900.06005859375	-537.8505859375	617.384155273438	3173.802734375	1657.51721191406	-995.942993164062	-803.402587890625	1191.18371582031	-128.882659912109	1019.94677734375
-8853.8173828125	25008.5859375	-569.009094238281	35.906566619873	1831.65319824219	2181.90283203125	2858.89770507812	1584.69677734375	168.418685913086	-2125.27905273438	806.997009277344	4110.8505859375	2321.54833984375	-1546.89587402344	72.5572357177734	4440.1064453125	-1255.71166992188	2067.6953125	195.31103515625	2019.56518554688	-551.9091796875	-1072.21545410156	102.712181091309	-336.14990234375	2341.18872070312	149.108642578125	869.198791503906	-593.980285644531	701.038024902344	3285.71215820312	1665.89465332031	-1030.59912109375	-602.599426269531	1200.37548828125	-89.8257064819336	1095.88024902344
