4.00
10/Sep/2025	14:53:39	8000
2.00	4.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12
-7606.6474609375	36977.81640625	28563.44140625	-9253.2373046875	17955.669921875	-12483.2724609375	-7274.7333984375	-27711.916015625	-25553.98828125	819.746398925781	5044.65185546875	-1774.62927246094
1244.54809570312	37521.796875	31054.60546875	-9147.3271484375	19392.91015625	-10571.51953125	-8449.1455078125	-26372.90625	-26644.611328125	1176.67810058594	5631.40087890625	-2252.0673828125
10821.9306640625	37355.50390625	33126.55859375	-8912.337890625	20660.7109375	-8435.6630859375	-9640.1689453125	-24734.076171875	-27576.96875	1599.70544433594	6154.63330078125	-2724.41723632812
20798.658203125	36453.15625	34692.84375	-8541.21875	21727.255859375	-6067.1669921875	-10785.9462890625	-22826.625	-28337.8515625	2018.45166015625	6641.53955078125	-3158.64892578125
30876.7890625	34845.71875	35782.97265625	-7984.654296875	22628.669921875	-3553.26293945312	-11868.48046875	-20683.064453125	-28900.904296875	2446.994140625	7036.7265625	-3626.19165039062
40816.73046875	32542.392578125	36296.86328125	-7300.720703125	23350.92578125	-910.324584960938	-12885.77734375	-18342.734375	-29246.634765625	2873.517578125	7354.916015625	-4117.81884765625
50294.86328125	29589.650390625	36209.921875	-6484.64013671875	23860.583984375	1870.17431640625	-13795.69140625	-15849.6923828125	-29376.310546875	3257.54833984375	7590.76904296875	-4578.04638671875
59282.2109375	26054.58984375	35580.00390625	-5459.90380859375	24198.01953125	4635.02099609375	-14631.275390625	-13227.8515625	-29321.314453125	3640.38500976562	7758.43310546875	-5076.06396484375
67723.1171875	22022.927734375	34311.6875	-4355.3603515625	24376.296875	7360.66015625	-15359.1044921875	-10560.8310546875	-29027.58203125	4006.61645507812	7879.58154296875	-5555.9228515625
75598.84375	17623.9765625	32378.205078125	-3203.95703125	24283.4296875	10061.4375	-15987.640625	-7871.90625	-28553.828125	4385.50634765625	7906.1611328125	-5990.57763671875
82919.515625	12922.2509765625	29775.9375	-1913.16625976562	23963.486328125	12645.0625	-16508.732421875	-5204.0009765625	-27907.28515625	4760.48486328125	7848.08056640625	-6425.42041015625
89495.2421875	8104.94775390625	26556.955078125	-540.268737792969	23490.08984375	15024.21875	-16871.357421875	-2592.94848632812	-27030.060546875	5098.52783203125	7733.78125	-6829.60107421875
95208.203125	3281.16088867188	22798.666015625	869.767395019531	22742.291015625	17202.09765625	-17123.52734375	-78.203369140625	-25974.486328125	5416.84375	7569.75732421875	-7220.90869140625
99807.453125	-1440.79223632812	18464.173828125	2292.85888671875	21772.119140625	19145.677734375	-17268.533203125	2265.82958984375	-24751.125	5715.17431640625	7337.62548828125	-7562.478515625
103093.5234375	-5862.15234375	13696.0693359375	3701.80346679688	20626.166015625	20750.994140625	-17269.9296875	4443.46923828125	-23372.09375	5941.6484375	7046.36279296875	-7834.056640625
104887.15625	-9881.734375	8581.6171875	5091.615234375	19265.666015625	22098.173828125	-17135.712890625	6376.9541015625	-21861.5078125	6131.8349609375	6711.673828125	-8070.56298828125
105179.96875	-13290.6357421875	3187.14013671875	6422.517578125	17687.771484375	23092.05859375	-16919.234375	8075.0966796875	-20229.19921875	6338.7041015625	6323.2978515625	-8267.6025390625
104173.0234375	-16036.458984375	-2306.5859375	7682.3701171875	15944.7099609375	23633.828125	-16560.45703125	9476.2021484375	-18459.5625	6458.81494140625	5906.31689453125	-8477.6259765625
101897.0234375	-18163.73828125	-7809.02587890625	8854.666015625	14085.7080078125	23908.958984375	-16091.71875	10548.326171875	-16605.185546875	6514.52001953125	5463.947265625	-8648.38671875
98581.90625	-19530.0390625	-13176.4326171875	9910.1943359375	12088.580078125	23803.45703125	-15581.3935546875	11353.7783203125	-14733.19140625	6540.85498046875	4973.76904296875	-8798.0185546875
94377.96875	-20158.896484375	-18360.515625	10850.3857421875	9967.2802734375	23285.404296875	-14929.40234375	11783.7109375	-12797.1201171875	6499.98388671875	4447.431640625	-8975.7841796875
89242.1796875	-20083.548828125	-23236.025390625	11644.291015625	7734.96728515625	22477.640625	-14211.5966796875	11923.46484375	-10826.55078125	6414.81103515625	3917.92529296875	-9052.8671875
83163.0390625	-19203.353515625	-27648.841796875	12259.8310546875	5461.2275390625	21288.134765625	-13460.8212890625	11744.607421875	-8864.9560546875	6258.8388671875	3363.62963867188	-9127.6171875
76068.3203125	-17530.732421875	-31585.60546875	12733.6796875	3115.8173828125	19763.296875	-12649.390625	11199.224609375	-6923.98828125	6078.2998046875	2801.8701171875	-9238.5361328125
68001.3671875	-15157.974609375	-34925.63671875	13051.400390625	696.905334472656	17954.517578125	-11812.54296875	10395.080078125	-5038.548828125	5877.0107421875	2264.12646484375	-9287.3623046875
59105.20703125	-12103.05078125	-37620.17578125	13166.4931640625	-1650.53015136719	15863.2158203125	-10917.9404296875	9320.9755859375	-3195.49951171875	5598.9033203125	1700.28894042969	-9309.7900390625
49645.3125	-8386.9150390625	-39671.77734375	13119.875	-3998.08935546875	13557.9111328125	-10032.1904296875	8049.34423828125	-1407.97814941406	5307.142578125	1123.97253417969	-9301.5
39986.19140625	-4184.451171875	-41009.08203125	12930.4716796875	-6325.939453125	11084.416015625	-9157.1611328125	6562.8330078125	265.016632080078	5000.80078125	552.111572265625	-9280.4619140625
30470.638671875	374.552978515625	-41618.578125	12562.322265625	-8570.7685546875	8458.8427734375	-8266.5185546875	4899.9755859375	1811.79919433594	4636.09814453125	2.23825931549072	-9259.8310546875
21265.919921875	5151.64501953125	-41567	12022.1513671875	-10747.548828125	5710.41064453125	-7424.9404296875	3151.87915039062	3283.41772460938	4254.54248046875	-547.404724121094	-9243.587890625
12429.8369140625	10080.64453125	-40818.7421875	11351.001953125	-12750.818359375	2904.12426757812	-6595.8916015625	1312.85583496094	4640.62255859375	3868.30590820312	-1117.93591308594	-9208.0087890625
4010.86206054688	15055.4482421875	-39347.140625	10534.658203125	-14645.1044921875	107.744132995605	-5805.10986328125	-545.233947753906	5833.49951171875	3461.87670898438	-1640.90954589844	-9162.6279296875
-4047.6416015625	19920.767578125	-37243.95703125	9557.58984375	-16375.4697265625	-2617.54760742188	-5096.955078125	-2432.48510742188	6864.40673828125	3027.5009765625	-2172.49853515625	-9152.1494140625
-11693.1572265625	24664.794921875	-34541.0390625	8429.193359375	-17873.4296875	-5271.93212890625	-4403.67626953125	-4299.21875	7763.95947265625	2576.40698242188	-2705.8388671875	-9150.525390625
-18673.806640625	29085.005859375	-31262.0234375	7178.5	-19229.87109375	-7791.6884765625	-3773.7158203125	-6064.337890625	8562.21875	2154.828125	-3193.53515625	-9134.5751953125
-24752.404296875	33065.90625	-27457.541015625	5908.1689453125	-20384.365234375	-10126.2744140625	-3257.21557617188	-7736.0478515625	9181.80078125	1732.169921875	-3677.3642578125	-9100.7880859375
-29686.208984375	36511.515625	-23233.693359375	4543.17529296875	-21320.267578125	-12247.3955078125	-2777.31201171875	-9235.765625	9646.9140625	1322.90222167969	-4138.2275390625	-9085.869140625
-33148.23046875	39286.10546875	-18664.310546875	3076.76708984375	-22010.361328125	-14116.1015625	-2359.11547851562	-10542.9970703125	9991.03515625	943.954406738281	-4596.28125	-9049.2978515625
-35082.47265625	41396.5703125	-13823.6201171875	1630.20568847656	-22498.7265625	-15761.931640625	-2023.23217773438	-11657.3125	10176.46484375	530.154479980469	-5021.86083984375	-9014.1015625
-35534.59765625	42782.7734375	-8872.478515625	162.834197998047	-22795.01953125	-17068.291015625	-1721.49731445312	-12520.8935546875	10240.4755859375	162.306335449219	-5418.341796875	-8979.0146484375
-34589.35546875	43485.015625	-3841.7939453125	-1299.20886230469	-22846.515625	-18043.814453125	-1484.39233398438	-13113.1982421875	10189.63671875	-170.881912231445	-5800.47802734375	-8878.4111328125
-32464.150390625	43512.15625	1195.09619140625	-2723.97119140625	-22711.7890625	-18719.91796875	-1324.71240234375	-13458.4990234375	10032.9609375	-505.708953857422	-6145.865234375	-8820.923828125
-29160.927734375	42841.13671875	6096.90966796875	-4114.77490234375	-22390.859375	-19030.9375	-1209.35437011719	-13552.11328125	9774.6796875	-821.985229492188	-6503.38916015625	-8783.8115234375
-24787.833984375	41573.52734375	10849.28125	-5483.5654296875	-21920.45703125	-19068.92578125	-1126.65295410156	-13325.5947265625	9425.2509765625	-1132.74682617188	-6784.8876953125	-8711.3486328125
-19262.291015625	39632.30859375	15371.2734375	-6758.9072265625	-21303.970703125	-18743.642578125	-1106.08032226562	-12829.25	9013.8466796875	-1356.97766113281	-7058.1611328125	-8625.056640625
-12438.064453125	37017.046875	19572.73046875	-7933.6416015625	-20556.984375	-18063.859375	-1108.42175292969	-12076.0771484375	8519.33984375	-1600.55554199219	-7335.33642578125	-8558.8046875
-4397.02734375	33863.60546875	23436.857421875	-9061.580078125	-19738.73828125	-17163.62890625	-1114.75061035156	-11033.04296875	7971.462890625	-1852.77258300781	-7507.45068359375	-8498.396484375
4839.15673828125	30117.923828125	26901.94921875	-10060.044921875	-18835.208984375	-15975.42578125	-1161.3955078125	-9771.158203125	7403.07080078125	-2025.38354492188	-7698.40771484375	-8386.3564453125
14952.1533203125	25864.85546875	29955.984375	-10921.900390625	-17867.21875	-14535.2021484375	-1185.21179199219	-8258.7646484375	6802.4033203125	-2196.49926757812	-7821.357421875	-8306.603515625
25687.439453125	21216.19140625	32608.724609375	-11634.630859375	-16850.658203125	-12869.01171875	-1211.33459472656	-6499.24609375	6179.2763671875	-2349.62817382812	-7882.83154296875	-8243.423828125
36709.65625	16248.9443359375	34811.46875	-12225.0986328125	-15787.990234375	-10998.7744140625	-1248.64331054688	-4630.34765625	5574.59033203125	-2502.14990234375	-7919.24169921875	-8151.947265625
47689.5546875	11103.4423828125	36624.828125	-12699.87890625	-14698.7099609375	-9026.9892578125	-1228.0478515625	-2658.68139648438	4984.46875	-2643.94384765625	-7873.1328125	-8082.5107421875
58506.01171875	5788.89990234375	38028.6875	-12988.888671875	-13549.955078125	-6978.7646484375	-1217.72131347656	-515.979064941406	4375.0302734375	-2738.98657226562	-7838.6494140625	-8000.06103515625
68978.6640625	475.044036865234	38963.578125	-13159.4169921875	-12369.76953125	-4851.1103515625	-1173.07971191406	1687.84106445312	3809.17431640625	-2842.03173828125	-7703.64453125	-7858.23828125
79191.78125	-4714.5810546875	39549.67578125	-13174.4677734375	-11158.1689453125	-2701.55883789062	-1030.31298828125	3879.09033203125	3291.41796875	-2945.33837890625	-7506.52783203125	-7725.57470703125
89037.859375	-9794.6064453125	39768.171875	-13004.3095703125	-9877.443359375	-617.970458984375	-857.123901367188	6082.32275390625	2788.35595703125	-2992.9697265625	-7316.857421875	-7624.43798828125
98337.0859375	-14627.4375	39573.6640625	-12742.5771484375	-8570.1484375	1394.31372070312	-619.741271972656	8251.626953125	2328.7314453125	-3048.04077148438	-7017.763671875	-7482.08642578125
106925.2578125	-19129.380859375	39008.65625	-12330.978515625	-7170.88427734375	3308.02172851562	-355.195495605469	10336.0947265625	1905.44860839844	-3122.89501953125	-6640.5107421875	-7298.39892578125
114488.90625	-23230.2109375	38076.60546875	-11794.251953125	-5668.697265625	5074.98046875	-31.1679191589355	12266.0009765625	1533.21411132812	-3167.71948242188	-6241.111328125	-7123.47314453125
120814.4609375	-26885.673828125	36759.57421875	-11154.37890625	-4163.2822265625	6631.87841796875	391.235992431641	14066.5400390625	1226.33862304688	-3190.54638671875	-5797.3369140625	-6945.17138671875
125559.7890625	-30006.05859375	35074.85546875	-10426.3447265625	-2612.13305664062	7971.791015625	848.257141113281	15671.8076171875	944.436096191406	-3200.46264648438	-5286.21826171875	-6740.30322265625
128653.1328125	-32586.779296875	33020.09765625	-9668.423828125	-987.156860351562	9114.9130859375	1403.97546386719	17021.61328125	694.262268066406	-3195.16625976562	-4730.982421875	-6503.9384765625
130162.25	-34733.66796875	30583.39453125	-8808.09765625	597.445556640625	9997.0439453125	1968.89379882812	18182.1640625	505.931091308594	-3205.6630859375	-4125.57177734375	-6255.3857421875
130119.796875	-36415.26953125	27866.25	-7911.80029296875	2159.1728515625	10595.1279296875	2550.60766601562	19066.560546875	348.995788574219	-3232.73364257812	-3490.09252929688	-6024.13525390625
128730.40625	-37760.05078125	24813.138671875	-6986.96875	3698.79809570312	10911.453125	3239.57592773438	19667.970703125	208.355224609375	-3244.14990234375	-2791.04956054688	-5780.216796875
126052.8046875	-38779.43359375	21488.96484375	-5999.81884765625	5134.3798828125	10956.7724609375	3941.60717773438	19970.544921875	103.907249450684	-3252.15063476562	-2078.63354492188	-5534.22265625
122172.984375	-39445.87890625	18042.05078125	-5036.0830078125	6500.14892578125	10709.955078125	4669.94580078125	19970.162109375	10.2014894485474	-3263.48388671875	-1380.46508789062	-5294.376953125
117049.84375	-39836.23046875	14388.08203125	-4046.52563476562	7719.57861328125	10175.4013671875	5412.271484375	19694.29296875	-71.0953598022461	-3276.720703125	-600.419250488281	-5070.8935546875
110570.59375	-39891.9765625	10681.5732421875	-3073.83959960938	8766.7578125	9357.6875	6128.9580078125	19085.4609375	-136.132598876953	-3265.58666992188	165.185073852539	-4853.55029296875
102743.6015625	-39685.53125	7017.57666015625	-2184.75366210938	9700.3564453125	8299.791015625	6861.626953125	18200.423828125	-227.59211730957	-3277.78149414062	931.765258789062	-4615.1708984375
93591.4609375	-39211.8203125	3349.689453125	-1317.44543457031	10443.2265625	7018.7412109375	7577.8857421875	17038.025390625	-289.021057128906	-3279.14135742188	1703.06994628906	-4366.70361328125
83376.3984375	-38404.578125	-174.294296264648	-504.118591308594	10994.0986328125	5511.451171875	8258.07421875	15617.6669921875	-351.335845947266	-3247.55151367188	2459.599609375	-4111.85595703125
72411.296875	-37303.5859375	-3484.57177734375	225.796890258789	11410.685546875	3851.1865234375	8942.4462890625	14020.013671875	-451.718475341797	-3254.98217773438	3232.41162109375	-3870.62744140625
60990.75	-35830.2109375	-6555.15283203125	879.254028320312	11641.7607421875	2034.3759765625	9611.3837890625	12195.5654296875	-544.836730957031	-3264.41796875	3923.3857421875	-3585.8671875
49443.53125	-33959.578125	-9312.521484375	1453.94213867188	11720.9736328125	112.875755310059	10206.349609375	10203.91015625	-650.390930175781	-3276.88403320312	4622.7705078125	-3276.46875
37914.47265625	-31674.091796875	-11743.9970703125	1888.04943847656	11680.2646484375	-1863.75549316406	10719.2822265625	8123.50244140625	-756.608032226562	-3285.95434570312	5306.4384765625	-2992.53735351562
26456.154296875	-28899.80859375	-13825.791015625	2214.7255859375	11429.0078125	-3871.8173828125	11182.255859375	5943.34716796875	-892.909729003906	-3288.20922851562	5883.1240234375	-2691.82763671875
15144.4345703125	-25665.87890625	-15510.4375	2468.01782226562	11100.6376953125	-5871.13037109375	11602.2724609375	3729.97729492188	-1034.98950195312	-3302.5869140625	6465.2666015625	-2419.41357421875
4034.33984375	-21891.220703125	-16799.376953125	2559.08178710938	10695.7109375	-7801.9951171875	11913.5302734375	1524.24926757812	-1165.59692382812	-3303.56909179688	7012.611328125	-2145.30297851562
-6718.57421875	-17608.478515625	-17646.078125	2570.31420898438	10101.38671875	-9626.541015625	12151.744140625	-643.367736816406	-1311.42114257812	-3287.767578125	7502.76611328125	-1854.70031738281
-16797.599609375	-12876.154296875	-18105.9765625	2482.92016601562	9460.818359375	-11332.5263671875	12340.390625	-2759.10791015625	-1417.21313476562	-3272.31860351562	7924.6806640625	-1633.98229980469
-25850.228515625	-7678.01416015625	-18200.91796875	2264.86010742188	8690.888671875	-12847.8056640625	12420.416015625	-4769.63671875	-1501.43078613281	-3267.9970703125	8267.4970703125	-1387.45251464844
-33596.1328125	-2167.04077148438	-17889.70703125	1966.15844726562	7796.92578125	-14172.7958984375	12437.4248046875	-6603.32373046875	-1589.23669433594	-3260.91870117188	8594.1845703125	-1085.82946777344
-39805.9765625	3638.66943359375	-17261.8125	1530.45056152344	6893.5087890625	-15281.404296875	12351.2109375	-8294.779296875	-1637.77966308594	-3235.74658203125	8834.294921875	-856.058471679688
-44334.2578125	9651.5390625	-16276.2861328125	1047.52026367188	5871.57177734375	-16142.166015625	12177.244140625	-9805.900390625	-1649.91625976562	-3187.00170898438	8974.4990234375	-600.539184570312
-47209.76171875	15668.974609375	-15057.763671875	513.197265625	4768.6865234375	-16722.76953125	11962.095703125	-11071.203125	-1592.888671875	-3128.20239257812	9058.8125	-293.041595458984
-48599.75	21621.669921875	-13639.875	-124.800392150879	3622.9248046875	-17027.537109375	11648.2705078125	-12111.3818359375	-1479.59997558594	-3092.4267578125	9062.953125	-11.5822114944458
-48588.1171875	27421.119140625	-11954.478515625	-779.814575195312	2429.36767578125	-17048.056640625	11259.9462890625	-12896.54296875	-1336.53881835938	-3038.31982421875	8953.75390625	299.048767089844
-47103.234375	32897.7421875	-10189.0234375	-1512.1708984375	1220.80224609375	-16744.3046875	10870.33203125	-13411.02734375	-1122.06298828125	-2941.55200195312	8771.58984375	596.998901367188
-44089.6328125	37908.31640625	-8323.228515625	-2269.59765625	14.6830396652222	-16189.26171875	10434.8134765625	-13655.076171875	-877.226379394531	-2871.08715820312	8512.529296875	920.696655273438
-39458.99609375	42428.734375	-6444.26416015625	-2991.41479492188	-1151.97741699219	-15303.91796875	9897.3251953125	-13608.4375	-521.774536132812	-2797.41357421875	8155.02197265625	1259.57055664062
-33089.93359375	46402.13671875	-4621.29638671875	-3740.73754882812	-2286.94970703125	-14129.9521484375	9353.376953125	-13349.412109375	-85.499267578125	-2716.74829101562	7769.75	1577.25341796875
-25000.78125	49714.5703125	-2831.826171875	-4449.69970703125	-3346.84814453125	-12725.0341796875	8798.919921875	-12826.5830078125	340.983764648438	-2662.86694335938	7320.49755859375	1928.85754394531
-15372.041015625	52418.578125	-1206.88708496094	-5149.9296875	-4328.05810546875	-11017.27734375	8198.55859375	-12019.552734375	885.802551269531	-2569.77465820312	6784.3798828125	2248.25024414062
-4508.4375	54545.54296875	289.933990478516	-5817.1171875	-5252.6533203125	-9160.498046875	7604.18701171875	-11015.6181640625	1523.72473144531	-2483.20336914062	6225.6435546875	2582.96557617188
7212.07373046875	56019.19140625	1632.44396972656	-6391.7763671875	-6067.12890625	-7132.00390625	7035.97607421875	-9790.7021484375	2211.95239257812	-2398.01538085938	5654.91259765625	2959.84301757812
19503.966796875	56880.75	2776.32958984375	-6899.345703125	-6780.232421875	-4897.24853515625	6486.28369140625	-8383.103515625	2976.24365234375	-2297.47998046875	5039.79052734375	3319.9462890625
32112.640625	57104.4765625	3787.14184570312	-7321.1279296875	-7409.06005859375	-2592.97778320312	5929.6611328125	-6848.4326171875	3771.4833984375	-2198.8203125	4418.408203125	3692.30810546875
44851.97265625	56667.7421875	4619.712890625	-7677.79345703125	-7921.61376953125	-239.127365112305	5381.02587890625	-5184.693359375	4637.41748046875	-2085.326171875	3800.55419921875	4067.21044921875
57636.9609375	55598.5078125	5242.263671875	-7922.66064453125	-8309.1923828125	2140.58251953125	4893.53955078125	-3404.73779296875	5597.537109375	-2002.41235351562	3157.84716796875	4402.13427734375
70371.734375	53865.9765625	5737.41259765625	-8039.7841796875	-8663.330078125	4486.3251953125	4481.52001953125	-1614.37976074219	6596.6953125	-1870.33276367188	2547.82495117188	4745.3115234375
82949.6875	51496.22265625	6074.962890625	-8048.5380859375	-8924.08203125	6778.37353515625	4088.24877929688	185.283706665039	7647.01318359375	-1737.7685546875	1923.43090820312	5135.69287109375
95093.609375	48504.8046875	6250.01904296875	-7933.32958984375	-9074.64453125	8955.6796875	3729.66723632812	1997.6376953125	8721.078125	-1630.435546875	1288.04443359375	5488.71728515625
106483.71875	44985.08203125	6295.9443359375	-7695.20361328125	-9190.9560546875	10954.5185546875	3457.77416992188	3679.7431640625	9797.3193359375	-1469.18054199219	706.486267089844	5848.1591796875
116762.2109375	40965.6640625	6163.74609375	-7327.466796875	-9172.962890625	12799.1015625	3226.59423828125	5262.8134765625	10919.734375	-1331.74096679688	96.8403244018555	6216.16357421875
125577.625	36424.203125	5895.2001953125	-6851.1806640625	-9080.5712890625	14404.1953125	3037.0185546875	6760.26171875	12038.859375	-1231.17700195312	-488.532104492188	6504.15478515625
132804.109375	31523.88671875	5465.52099609375	-6293.640625	-8921.0126953125	15738.9248046875	2906.36791992188	8064.05078125	13120.7373046875	-1117.24694824219	-1023.11126708984	6805.4052734375
138325.421875	26345.61328125	4885.50244140625	-5621.4130859375	-8634.609375	16818.345703125	2796.79296875	9206.8671875	14167.998046875	-967.880920410156	-1559.98767089844	7130.87548828125
142096.453125	20968.94921875	4191.62158203125	-4804.9228515625	-8283.7529296875	17571.98046875	2761.59619140625	10161.4990234375	15192.0556640625	-836.408630371094	-2069.14526367188	7414.212890625
144233.03125	15491.80078125	3312.64721679688	-3922.55004882812	-7837.2421875	18023.552734375	2788.25463867188	10863.4619140625	16185.1123046875	-732.17236328125	-2566.60009765625	7639.3173828125
144830.1875	9930.3603515625	2308.02294921875	-2994.53588867188	-7283.65771484375	18150.462890625	2811.38134765625	11355.7431640625	17078.32421875	-638.728210449219	-3032.99829101562	7866.4833984375
143875.578125	4442.92626953125	1190.98510742188	-1976.54187011719	-6644.79296875	17933.521484375	2885.91284179688	11615.5205078125	17928.587890625	-552.805908203125	-3469.52905273438	8106.7109375
141201.796875	-863.099853515625	-47.0693969726562	-884.861389160156	-5917.91064453125	17428.798828125	2979.82763671875	11612.8759765625	18690.220703125	-460.365844726562	-3857.38647460938	8290.7294921875
136761.828125	-5914.56591796875	-1337.74560546875	226.178375244141	-5137.77490234375	16559.2265625	3071.95825195312	11348.048828125	19291.267578125	-411.074340820312	-4212.05859375	8442.580078125
130521.1015625	-10596.9365234375	-2712.79052734375	1385.14392089844	-4272.31787109375	15341.4384765625	3202.38232421875	10825.7998046875	19822.986328125	-345.266754150391	-4567.93359375	8612.4482421875
122397.8359375	-14913.0068359375	-4128.73828125	2561.82104492188	-3326.76220703125	13902.1591796875	3332.24560546875	10037.4140625	20218.4453125	-258.796539306641	-4859.71630859375	8784.9697265625
112668.9453125	-18819.27734375	-5516.9765625	3694.33764648438	-2343.51831054688	12194.568359375	3442.91796875	9022.1591796875	20439.244140625	-229.958541870117	-5114.5703125	8897.1806640625
101650.4375	-22334.296875	-6865.82861328125	4856.76708984375	-1318.82678222656	10241.4736328125	3534.05981445312	7819.32763671875	20527.65625	-166.343215942383	-5383.93212890625	8980.5986328125
89624.0625	-25456.38671875	-8144.09765625	5978.43359375	-287.045654296875	8072.73876953125	3577.24633789062	6404.6494140625	20475.248046875	-95.6219329833984	-5568.9228515625	9025.42578125
76942.078125	-28092.275390625	-9334.7802734375	7046.93505859375	777.078918457031	5714.68115234375	3614.71435546875	4837.2587890625	20237.427734375	-97.1886291503906	-5690.134765625	9056.9580078125
63807.83984375	-30163.5078125	-10402.76171875	8106.49169921875	1855.87133789062	3253.69555664062	3656.8125	3131.5732421875	19797.5	-57.30322265625	-5854.46044921875	9081.78515625
50364.86328125	-31606.201171875	-11332.28515625	9079.2685546875	2882.58740234375	691.0478515625	3616.61279296875	1281.90661621094	19259.025390625	10.4132652282715	-5927.8603515625	9025.6474609375
36692.14453125	-32447.78515625	-12152.509765625	9980.84765625	3913.55297851562	-1903.5888671875	3563.36254882812	-631.58251953125	18549.677734375	36.2853393554688	-5951.09814453125	8983.5517578125
22834.654296875	-32653.52734375	-12812.37890625	10784.8125	4957.45361328125	-4484.9384765625	3446.03515625	-2587.44140625	17641.794921875	86.7906265258789	-6023.31298828125	8940.5400390625
8997.75390625	-32265.544921875	-13288.0146484375	11452.1806640625	5957.62939453125	-7038.7216796875	3227.93676757812	-4527.95654296875	16599.158203125	145.493591308594	-6027.869140625	8858.685546875
-4477.74169921875	-31314.275390625	-13616.3671875	12058.7841796875	6912.51953125	-9501.0087890625	3010.60913085938	-6394.732421875	15374.34765625	163.829971313477	-5971.69970703125	8763.0078125
-17272.431640625	-29777.451171875	-13773.58203125	12543.404296875	7844.09375	-11805.8408203125	2702.015625	-8215.46484375	14041.740234375	209.966827392578	-5885.2822265625	8647.6669921875
-28962.08984375	-27760.83984375	-13780.4169921875	12881.8603515625	8757.28515625	-13924.3662109375	2358.48999023438	-9909.3330078125	12567.8955078125	302.449676513672	-5793.90673828125	8530.29296875
-39194.61328125	-25264.2265625	-13591.9072265625	13110.998046875	9565.33984375	-15859.48828125	1946.34228515625	-11455.9052734375	10951.599609375	375.377624511719	-5711.5166015625	8374.3603515625
-47868.5546875	-22358.916015625	-13203.3212890625	13191.056640625	10299.2236328125	-17527.12890625	1436.78552246094	-12895.9345703125	9234.1708984375	425.495391845703	-5591.5146484375	8247.857421875
-54849.71875	-19180.755859375	-12659.091796875	13188.8876953125	11010.58203125	-18882.63671875	921.153625488281	-14124.9228515625	7386.31494140625	494.914276123047	-5442.35693359375	8132.044921875
-60188.05078125	-15733.6728515625	-11971.6484375	13059.5439453125	11576.37109375	-19941.06640625	324.322204589844	-15137.255859375	5483.6083984375	593.92626953125	-5270.3203125	7963.939453125
-63958.36328125	-12055.9658203125	-11131.375	12795.615234375	12013.896484375	-20684.509765625	-323.818176269531	-15922.0771484375	3523.30249023438	689.973999023438	-5110.2578125	7795.48193359375
-66052.40625	-8157.1748046875	-10140.439453125	12434.513671875	12377.2705078125	-21086.8828125	-1012.55841064453	-16418.88671875	1529.61328125	788.793334960938	-4950.39208984375	7590.705078125
-66393.1953125	-4033.59619140625	-9079.029296875	11944.5712890625	12598.912109375	-21126.744140625	-1746.10144042969	-16693.439453125	-499.551635742188	879.421936035156	-4783.4599609375	7421.07275390625
-64813.55078125	269.940551757812	-7883.21533203125	11361.0712890625	12673.7236328125	-20830.056640625	-2486.37231445312	-16683.14453125	-2553.0029296875	995.033203125	-4649.6591796875	7266.29736328125
-61179.5859375	4658.16748046875	-6610.62353515625	10702.6474609375	12604.70703125	-20190.1640625	-3243.3486328125	-16352.755859375	-4575.63525390625	1136.47924804688	-4443.8095703125	7064.193359375
-55455.79296875	9123.8818359375	-5297.34814453125	9998.564453125	12359.849609375	-19202.32421875	-4047.07690429688	-15769.8359375	-6600.70166015625	1237.01574707031	-4235.63037109375	6899.73486328125
-47755.8125	13654.0400390625	-3909.91625976562	9228.548828125	11962.2900390625	-17887.94921875	-4866.8193359375	-14921.1982421875	-8581.345703125	1400.85827636719	-4045.419921875	6712.3251953125
-38334.61328125	18093.9921875	-2492.84643554688	8407.7333984375	11393.1826171875	-16256.4541015625	-5656.822265625	-13826.6328125	-10504.521484375	1557.740234375	-3808.63256835938	6519.8056640625
-27516.931640625	22402.962890625	-1055.47583007812	7543.73193359375	10665.8955078125	-14381.11328125	-6422.5751953125	-12486.7294921875	-12355.0126953125	1677.94018554688	-3598.88427734375	6321.8671875
-15612.9296875	26482.365234375	322.712646484375	6656.15966796875	9859.220703125	-12266.6640625	-7166.09619140625	-10935.310546875	-14120.3642578125	1849.84899902344	-3324.79443359375	6115.470703125
-2835.64965820312	30181.16796875	1650.22265625	5789.15869140625	8918.30078125	-9935.0859375	-7908.48193359375	-9205.8212890625	-15797.8388671875	1968.10168457031	-3041.6083984375	5928.36865234375
10598.4150390625	33460.2421875	2904.54443359375	4929.24462890625	7872.95947265625	-7468.52099609375	-8597.9912109375	-7313.2626953125	-17326.375	2079.75537109375	-2764.07543945312	5683.96630859375
24560.1328125	36228.91015625	4056.82275390625	4037.83276367188	6792.41357421875	-4864.02294921875	-9212.6728515625	-5304.05224609375	-18774.37109375	2216.1591796875	-2431.22705078125	5471.76220703125
38951.37890625	38491.19140625	5081.505859375	3183.25927734375	5649.84228515625	-2176.45581054688	-9806.515625	-3199.2509765625	-20096.646484375	2371.61865234375	-2101.51049804688	5266.05712890625
